SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,5048 S Rainbow Blvd #101,Las Vegas,NV,89118,104791,3,2.0,,1163,,1987,,90,,,,,http://www.redfin.com/NV/Las-Vegas/5048-S-Rainbow-Blvd-89118/unit-101/home/29064748,,,N,Y,36.095871,-115.238944
PAST SALE,,Condo/Co-op,5201 S Torrey Pines Dr #1202,Las Vegas,NV,89118,260000,2,3.0,,1859,,1992,,140,,,,,http://www.redfin.com/NV/Las-Vegas/5201-S-Torrey-Pines-Dr-89118/unit-1202/home/29580009,,,N,Y,36.0937031,-115.2352757
PAST SALE,January-26-2021,Condo/Co-op,5030 Rainbow Blvd #104,Las Vegas,NV,89118,135000,2,1.0,Trails Amd,949,949,1987,87,142,210,Sold,,,http://www.redfin.com/NV/Las-Vegas/5030-S-Rainbow-Blvd-89118/unit-104/home/29064816,GLVAR,2260367,N,Y,36.097375,-115.239375
PAST SALE,February-3-2021,Single Family Residential,5569 Sobb Ave,Las Vegas,NV,89118,824990,4,3.0,,4054,42253,2009,79,204,,Sold,,,http://www.redfin.com/NV/Las-Vegas/5569-Sobb-Ave-89118/home/35656437,GLVAR,2255207,N,Y,36.0762877,-115.2174921
PAST SALE,January-26-2021,Single Family Residential,7250 Polaris,Las Vegas,NV,89118,465000,5,2.5,Survey File 25 Page 11,3090,26572,1975,87,150,,Sold,,,http://www.redfin.com/NV/Las-Vegas/7250-Polaris-Ave-89118/home/29595437,GLVAR,2185057,N,Y,36.0582089,-115.1854653
PAST SALE,February-4-2021,Single Family Residential,3310 Warm Springs Rd,Las Vegas,NV,89118,345000,2,2.0,,2010,20038,1973,78,172,,Sold,,,http://www.redfin.com/NV/Las-Vegas/3310-W-Warm-Springs-Rd-89118/home/29595434,GLVAR,2251104,N,Y,36.0574826,-115.1848864
PAST SALE,February-2-2021,Single Family Residential,4203 Arby Ave,Las Vegas,NV,89118,467000,3,1.75,GREEN VALLEY SOUTH UNIT #60-1,1845,23958,1984,80,253,,Sold,,,http://www.redfin.com/NV/Las-Vegas/4203-W-Arby-Ave-89118/home/29596943,GLVAR,2254911,N,Y,36.0605317,-115.1960718
PAST SALE,February-17-2021,Single Family Residential,3960 W Capovilla Ave,Las Vegas,NV,89118,439000,4,3.0,9999,1736,18731,1974,65,253,,Sold,,,http://www.redfin.com/NV/Las-Vegas/3960-W-Capovilla-Ave-89118/home/29596912,GLVAR,2249520,N,Y,36.0593072,-115.1928297
PAST SALE,January-29-2021,Single Family Residential,7355 Valley View Blvd,Las Vegas,NV,89139,519000,4,2.5,,2581,21344,1979,84,201,,Sold,,,http://www.redfin.com/NV/Las-Vegas/7355-S-Valley-View-Blvd-89139/home/29596762,GLVAR,2249731,N,Y,36.0561559,-115.1908149
PAST SALE,February-19-2021,Townhouse,5608 Lago Ct,Las Vegas,NV,89118,213000,2,2.25,Souvenir Homes,1265,1742,1994,63,168,145,Sold,,,http://www.redfin.com/NV/Las-Vegas/5608-Lago-Ct-89118/home/29576806,GLVAR,2231177,N,Y,36.0955256,-115.217965
PAST SALE,,Condo/Co-op,5055 W Hacienda Ave #2177,Las Vegas,NV,89118,143500,1,1.0,,685,,1999,,209,,,,,http://www.redfin.com/NV/Las-Vegas/5055-W-Hacienda-Ave-89118/unit-2177/home/29831222,,,N,Y,36.0927435,-115.2107459
PAST SALE,February-17-2021,Single Family Residential,5716 Ness Ave,Las Vegas,NV,89118,258500,2,2.5,Spring Valley Ranch,1431,3049,1997,65,181,100,Sold,,,http://www.redfin.com/NV/Las-Vegas/5716-Ness-Ave-89118/home/29577351,GLVAR,2236694,N,Y,36.0927041,-115.2195994
PAST SALE,March-25-2021,Single Family Residential,5788 Chisolm Trl,Las Vegas,NV,89118,237000,2,1.75,Spring Valley Ranch,927,2614,1997,29,256,110,Sold,,,http://www.redfin.com/NV/Las-Vegas/5788-Chisolm-Trl-89118/home/28967808,GLVAR,2272199,N,Y,36.0926413,-115.2207224
PAST SALE,March-26-2021,Single Family Residential,5652 Cactus Thorn Ave,Las Vegas,NV,89118,288000,3,2.5,Spring Valley Ranch,1431,2178,2000,28,201,89,Sold,,,http://www.redfin.com/NV/Las-Vegas/5652-Cactus-Thorn-Ave-89118/home/29578245,GLVAR,2274783,N,Y,36.09094,-115.218951
PAST SALE,April-5-2021,Condo/Co-op,5000 Red Rock St #115,Las Vegas,NV,89118,165000,2,2.0,Laguna Del Rey Amd,1063,,1991,18,155,218,Sold,,,http://www.redfin.com/NV/Las-Vegas/5000-Red-Rock-St-89118/unit-115/home/29575734,GLVAR,2277734,N,Y,36.0969573,-115.2236054
PAST SALE,March-12-2021,Single Family Residential,7256 Mosaic Ter,Las Vegas,NV,89118,290000,4,2.5,Warm Springs Torrey Pines,1550,2614,2006,42,187,48,Sold,,,http://www.redfin.com/NV/Las-Vegas/7256-Mosaic-Terrace-St-89118/home/29286453,GLVAR,2195037,N,Y,36.0569158,-115.2342337
PAST SALE,February-19-2021,Condo/Co-op,5050 Rainbow Blvd #103,Las Vegas,NV,89118,130000,2,1.0,Trails Amd,949,,1987,63,137,210,Sold,,,http://www.redfin.com/NV/Las-Vegas/5050-S-Rainbow-Blvd-89118/unit-103/home/29064763,GLVAR,2242611,N,Y,36.096232,-115.239374
PAST SALE,,Condo/Co-op,5138 S Jones Blvd #103,Las Vegas,NV,89118,110000,2,2.0,,920,,1989,,120,,,,,http://www.redfin.com/NV/Las-Vegas/5138-S-Jones-Blvd-89118/unit-103/home/29575841,,,N,Y,36.0952799,-115.222216
PAST SALE,February-18-2021,Townhouse,6250 Arby Ave #224,Las Vegas,NV,89118,248500,3,2.5,Trilogy At Warm Spgs,1447,4279,2004,64,172,175,Sold,,,http://www.redfin.com/NV/Las-Vegas/6250-W-Arby-Ave-89118/unit-224/home/29033207,GLVAR,2243263,N,Y,36.0608886,-115.2287216
PAST SALE,March-1-2021,Townhouse,5643 Deer Creek Falls Ct,Las Vegas,NV,89118,475000,3,2.0,Russell & El Camino,3381,5663,2005,53,140,100,Sold,,,http://www.redfin.com/NV/Las-Vegas/5643-Deer-Creek-Falls-Ct-89118/home/29031779,GLVAR,2247750,N,Y,36.0863889,-115.22933
PAST SALE,,Single Family Residential,5703 W Dewey Dr,Las Vegas,NV,89118,274800,2,2.5,,1364,4356,2001,,201,,,,,http://www.redfin.com/NV/Las-Vegas/5703-W-Dewey-Dr-89118/home/29867477,,,N,Y,36.087337,-115.2192289
PAST SALE,March-5-2021,Single Family Residential,5351 Chili Pepper St,Las Vegas,NV,89118,260000,2,2.5,Spring Valley Ranch,1431,2614,1997,49,182,110,Sold,,,http://www.redfin.com/NV/Las-Vegas/5351-Chili-Pepper-St-89118/home/29577344,GLVAR,2264087,N,Y,36.0919275,-115.219692
