SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-19-2021,Single Family Residential,2928 Riarosa Ct,Las Vegas,NV,89086,330000,4,2.75,Portico East,2486,4792,2004,35,133,59,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/2928-Riarosa-Ct-89086/home/28999131,GLVAR,2267714,N,Y,36.2798527,-115.108523
PAST SALE,January-29-2021,Single Family Residential,7020 Glass Beach St,North Las Vegas,NV,89086,329426,3,2.5,Landings at Saddlebrook,1768,3500,2020,84,186,53,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/7020-Glass-Beach-ST-89086/home/173357385,GLVAR,2243370,N,Y,36.28791,-115.12434
PAST SALE,February-17-2021,Single Family Residential,6608 Roseton St,North Las Vegas,NV,89086,452449,2,2.25,BINION 80 - PHASE 1,2086,6098,2020,65,217,198,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/Roseton-St-89086/home/170466213,GLVAR,2187361,N,Y,36.276683,-115.116889
PAST SALE,March-19-2021,Single Family Residential,6612 Roseton St,North Las Vegas,NV,89086,422180,3,1.75,BINION 80 - PHASE 1,1770,4792,2020,35,239,198,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/Roseton-St-89086/home/170466214,GLVAR,2187140,N,Y,36.276683,-115.116889
PAST SALE,February-22-2021,Single Family Residential,1709 Jake Andrew Ave,North Las Vegas,NV,89086,355000,4,2.5,Donna Deer Spgs,2501,6098,2005,60,142,25,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/1709-Jake-Andrew-Ave-89086/home/29006077,GLVAR,2260915,N,Y,36.2793019,-115.1228845
PAST SALE,January-26-2021,Single Family Residential,1138 Dorrell Ln,North Las Vegas,NV,89086,364750,3,3.0,Kb Village 4 At Tule Spgs Parcel P401,2040,2614,2019,87,179,58,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/1138-E-Dorrell-Ln-89086/home/169224240,GLVAR,2250760,N,Y,36.2875144,-115.1270572
PAST SALE,January-28-2021,Single Family Residential,6412 Playa De Carmen Way,Las Vegas,NV,89086,315000,4,3.0,Portico East,2761,4356,2004,85,114,55,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/6412-Playa-De-Carmen-Way-89086/home/28997913,GLVAR,2240464,N,Y,36.2769279,-115.108106
PAST SALE,February-1-2021,Single Family Residential,1422 Wild Grain Ave,North Las Vegas,NV,89086,298994,2,2.0,Landings at Saddlebrook,1203,3485,2020,81,249,53,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/1422-Wild-Grain-AVE-89086/home/173935980,GLVAR,2255184,N,Y,36.288672,-115.124628
PAST SALE,January-26-2021,Single Family Residential,2837 Shayla Bay Ave,North Las Vegas,NV,89086,240000,3,2.0,Tesoro,1293,4792,2004,87,186,55,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/2837-Shayla-Bay-Ave-89086/home/28996032,GLVAR,2254945,N,Y,36.2774667,-115.1099591
PAST SALE,March-30-2021,Townhouse,7024 Coyote Mesa St,North Las Vegas,NV,89086,296000,3,2.5,Kb Village 4 At Tule Spgs Parcel P401,1736,2178,2019,24,171,144,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/N-Starling-Mesa-St-89086/home/169224247,GLVAR,2263297,N,Y,36.288223,-115.127045
