SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-16-2021,Single Family Residential,4705 Crimson Leaf Dr,Las Vegas,NV,89130,340370,4,2.0,Crimson Ridge,1502,6098,1993,7,227,13,Sold,,,http://www.redfin.com/NV/Las-Vegas/4705-Crimson-Leaf-Dr-89130/home/29115627,GLVAR,2280062,N,Y,36.2445082,-115.2224012
PAST SALE,January-26-2021,Single Family Residential,5112 Backwoodsman Ave,Las Vegas,NV,89130,320000,3,2.5,Reserve At Hunters Ridge,1758,4356,1999,87,182,,Sold,,,http://www.redfin.com/NV/Las-Vegas/5112-Backwoodsman-Ave-89130/home/29093888,GLVAR,2255790,N,Y,36.2647017,-115.2126524
PAST SALE,,Condo/Co-op,3318 N Decatur Blvd #1005,Las Vegas,NV,89130,116500,2,2.0,,976,,1998,,119,,,,,http://www.redfin.com/NV/Las-Vegas/3318-N-Decatur-Blvd-89130/unit-1005/home/29245793,,,N,Y,36.219429,-115.207086
PAST SALE,January-27-2021,Single Family Residential,6470 Matthew Hills Ct,Las Vegas,NV,89130,550000,3,2.5,Azure & Torrey Pines North,2527,10019,2017,86,218,120,Sold,,,http://www.redfin.com/NV/Las-Vegas/6470-Matthew-Hills-Ct-89130/home/144164635,GLVAR,2257271,N,Y,36.2723322,-115.2360167
PAST SALE,February-5-2021,Single Family Residential,6000 Ridgecarn Ave,Las Vegas,NV,89130,455000,3,2.0,Mirage,1960,12632,1999,77,232,,Sold,,,http://www.redfin.com/NV/Las-Vegas/6000-Ridgecarn-Ave-89130/home/29094039,GLVAR,2260438,N,Y,36.2640643,-115.2258283
PAST SALE,February-12-2021,Single Family Residential,6530 Blue Ember Ave,Las Vegas,NV,89130,354334,4,3.0,Mirage Landings,2114,3500,2020,70,168,46,Sold,,,http://www.redfin.com/NV/Las-Vegas/6530-Blue-Ember-Ave-89130/home/167627549,GLVAR,2247391,N,Y,36.2505039,-115.2396054
PAST SALE,February-12-2021,Single Family Residential,6570 Blue Ember,Las Vegas,NV,89130,326145,2,2.0,Mirage Landings,1157,3500,2021,70,282,46,Sold,,,http://www.redfin.com/NV/Las-Vegas/6570-Blue-Ember-Ave-89130/home/167627555,GLVAR,2259088,N,Y,36.250604,-115.2400413
PAST SALE,January-29-2021,Single Family Residential,5412 Indian Hills Ave,Las Vegas,NV,89130,396000,3,2.0,Los Prados Phase 1,2316,10019,1986,84,171,184,Sold,,,http://www.redfin.com/NV/Las-Vegas/5412-Indian-Hills-Ave-89130/home/29102334,GLVAR,2250723,N,Y,36.2555633,-115.2172837
PAST SALE,January-27-2021,Single Family Residential,6121 Crystal Talon St,Las Vegas,NV,89130,365000,5,3.0,Eagle Creek Estate North,2275,4792,2000,86,160,52,Sold,,,http://www.redfin.com/NV/Las-Vegas/6121-Crystal-Talon-St-89130/home/29824005,GLVAR,2254579,N,Y,36.271175,-115.2181174
PAST SALE,January-29-2021,Single Family Residential,5417 Blue Tropic Ave,Las Vegas,NV,89130,350000,3,2.5,Sunset Hills Phase 2,1916,6534,1994,84,183,,Sold,,,http://www.redfin.com/NV/Las-Vegas/5417-Blue-Tropic-Ave-89130/home/29093415,GLVAR,2247516,N,Y,36.2635345,-115.2175848
