SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,239 W New York Ave,Las Vegas,NV,89102,600000,,,,,,1961,,,,,,,http://www.redfin.com/NV/Las-Vegas/239-W-New-York-Ave-89102/home/29457510,,,N,Y,36.1507436,-115.1595266
PAST SALE,,Single Family Residential,1449 Cottonwood Pl,Las Vegas,NV,89104,177000,2,1.0,,902,6970,1944,,196,,,,,http://www.redfin.com/NV/Las-Vegas/1449-Cottonwood-Pl-89104/home/29451754,,,N,Y,36.1581366,-115.1334004
PAST SALE,,Single Family Residential,415 S 17th St,Las Vegas,NV,89101,140000,3,1.0,,1088,7405,1942,,129,,,,,http://www.redfin.com/NV/Las-Vegas/415-S-17th-St-89101/home/29349123,,,N,Y,36.1595504,-115.1286752
PAST SALE,February-5-2021,Single Family Residential,418 11th St,Las Vegas,NV,89101,238000,4,2.0,Pioneer Heights Add,1426,6970,1947,86,167,,Sold,,,http://www.redfin.com/NV/Las-Vegas/418-S-11th-St-89101/home/29347538,GLVAR,2262182,N,Y,36.1622718,-115.1367821
PAST SALE,February-10-2021,Condo/Co-op,150 Las Vegas Blvd #1818,Las Vegas,NV,89101,248000,1,1.5,Streamline Tower,859,,2007,81,289,367,Sold,,,http://www.redfin.com/NV/Las-Vegas/150-Las-Vegas-Blvd-N-89101/unit-1818/home/29813763,GLVAR,2243495,N,Y,36.1699412,-115.1398296
PAST SALE,February-26-2021,Single Family Residential,1417 Maria Elena Dr,Las Vegas,NV,89104,715000,5,4.0,,5741,27443,1959,65,125,,Sold,,,http://www.redfin.com/NV/Las-Vegas/1417-Maria-Elena-Dr-89104/home/29451484,GLVAR,2232059,N,Y,36.1533662,-115.1315242
PAST SALE,,Single Family Residential,1313 S 16th St,Las Vegas,NV,89104,290000,2,2.5,,2707,8276,1962,,107,,,,,http://www.redfin.com/NV/Las-Vegas/1313-S-16th-St-89104/home/29452777,,,N,Y,36.1542465,-115.1303429
PAST SALE,February-26-2021,Multi-Family (2-4 Unit),1306 Rexford Pl,Las Vegas,NV,89104,337500,1,,Paradise Grove,3990,6534,1954,65,85,,Sold,,,http://www.redfin.com/NV/Las-Vegas/1306-Rexford-Pl-89104/home/29454590,GLVAR,2257092,N,Y,36.154567,-115.1490115
PAST SALE,,Single Family Residential,1133 Pahor Dr,Las Vegas,NV,89102,420000,2,2.0,,1970,6970,1954,,213,,,,,http://www.redfin.com/NV/Las-Vegas/1133-Pahor-Dr-89102/home/29457338,,,N,Y,36.1575882,-115.168119
PAST SALE,February-25-2021,Condo/Co-op,200 Sahara Ave #2307,Las Vegas,NV,89102,300000,2,2.0,Allure Condo,1295,,2006,66,232,751,Sold,,,http://www.redfin.com/NV/Las-Vegas/200-W-Sahara-Ave-89102/unit-2307/home/29797962,GLVAR,2222008,N,Y,36.1444008,-115.1589939
