SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-29-2021,Single Family Residential,7408 Shelduck St,North Las Vegas,NV,89084,282000,2,1.75,Sun City Aliante Phase 2,1157,3920,2007,34,244,67,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/7408-Shelduck-St-89084/home/29266910,GLVAR,2272035,N,Y,36.2953792,-115.173052
PAST SALE,April-9-2021,Single Family Residential,3729 Pecos Park Ave,North Las Vegas,NV,89081,342000,3,2.5,Pecos Park By Avante Homes,1960,5227,2007,23,174,43,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/3729-Pecos-Park-Ave-89081/home/29016145,GLVAR,2270963,N,Y,36.273215,-115.0923746
PAST SALE,March-17-2021,Single Family Residential,2221 Willow Wren Dr,North Las Vegas,NV,89084,385000,2,1.75,Sun City Aliante,1570,5227,2005,46,245,67,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/2221-Willow-Wren-Dr-89084/home/29014499,GLVAR,2267734,N,Y,36.3049759,-115.1737931
PAST SALE,April-1-2021,Single Family Residential,3753 Avondale Breeze Ave,North Las Vegas,NV,89081,355000,2,1.75,Runvee Hobart,1460,5227,2010,31,243,210,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/3753-Avondale-Breeze-Ave-89081/home/30166890,GLVAR,2276936,N,Y,36.264861,-115.0920759
PAST SALE,February-26-2021,Single Family Residential,2312 Carrier Dove Way,North Las Vegas,NV,89084,348000,3,1.75,Sun City Aliante Phase 1,1718,5663,2005,65,203,180,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/2312-Carrier-Dove-Way-89084/home/29016715,GLVAR,2258560,N,Y,36.3039849,-115.1746732
PAST SALE,February-25-2021,Single Family Residential,4207 Callisto Ave,North Las Vegas,NV,89084,335000,3,1.75,Valley Vista East,1602,4792,2019,66,209,46,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/4207-Callisto-Ave-89084/home/167602281,GLVAR,2261179,N,Y,36.293284,-115.196828
PAST SALE,February-22-2021,Single Family Residential,7460 Lintwhite St,North Las Vegas,NV,89084,340000,2,1.75,Sun City Aliante,1570,7841,2007,69,217,67,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/7460-N-Lintwhite-St-89084/home/29475933,GLVAR,2259604,N,Y,36.2963738,-115.1856043
PAST SALE,March-12-2021,Single Family Residential,4461 Lantern Point Ave Lot 196,Las Vegas,NV,89084,308990,3,2.5,Valley Vista Parcel 3.5,1562,3920,2020,51,198,59,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/4461-Lantern-Point-Ave-89084/unit-196/home/173710228,GLVAR,2248324,N,Y,36.2946796,-115.200968
PAST SALE,March-8-2021,Townhouse,4319 Stardust Moon Ave,North Las Vegas,NV,89084,265000,3,2.0,Valley Vista Parcel 33,1265,2614,2020,55,209,80,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/4319-Stardust-Moon-Ave-89084/home/167600787,GLVAR,2263470,N,Y,36.2953658,-115.1991439
PAST SALE,March-25-2021,Single Family Residential,4335 Luster Ave Lot 38,North Las Vegas,NV,89084,283990,3,2.0,Valley Vista Parcel 35 Amd,1433,2178,2021,38,198,79,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/4335-Luster-Ave-89084/unit-38/home/174111228,GLVAR,2258909,N,Y,36.2933053,-115.1996653
