SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,101 S Second W St,Bunkerville,NV,89007,375000,4,2.0,,1900,13504,2008,,197,,,,,http://www.redfin.com/NV/Bunkerville/101-S-Second-W-St-89007/home/29075257,,,N,Y,36.770386,-114.12542
PAST SALE,,Single Family Residential,145 N TOBLER LN,BUNKERVILLE,NV,89007,269900,3,2.0,,1294,10890,2004,,209,,,,,http://www.redfin.com/NV/BUNKERVILLE/145-N-TOBLER-LN-89007/home/29075215,,,N,Y,36.774374,-114.121435
PAST SALE,,Single Family Residential,353 Chapel Way,Bunkerville,NV,89007,439000,5,3.0,,1800,10890,2007,,244,,,,,http://www.redfin.com/NV/Bunkerville/353-Chapel-Way-89007/home/29075188,,,N,Y,36.7689338,-114.1316266
PAST SALE,,Single Family Residential,433 Chapel Way,Bunkerville,NV,89007,430000,5,3.0,,3261,12632,2015,,132,,,,,http://www.redfin.com/NV/Bunkerville/433-Chapel-Way-89007/home/109536039,,,N,Y,36.7681104,-114.1316514
PAST SALE,,Single Family Residential,560 BOOTS CIR,BUNKERVILLE,NV,89007,332000,3,2.0,,1923,19166,2001,,173,,,,,http://www.redfin.com/NV/BUNKERVILLE/560-BOOTS-CIR-89007/home/29075210,,,N,Y,36.774702,-114.120371
PAST SALE,,Single Family Residential,175 E Virgin St,Bunkerville,NV,89007,50000,5,1.0,,1845,26572,1931,,27,,,,,http://www.redfin.com/NV/Bunkerville/175-E-Virgin-St-89007/home/29075340,,,N,Y,36.7727254,-114.1247753
PAST SALE,,Single Family Residential,393 Chapel Way,Bunkerville,NV,89007,500000,7,3.0,,3976,10890,2007,,126,,,,,http://www.redfin.com/NV/Bunkerville/393-Chapel-Way-89007/home/29075186,,,N,Y,36.7685172,-114.1317195
