SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-26-2021,Condo/Co-op,9050 W Warm Springs Rd #2080,Las Vegas,NV,89148,175000,2,2.0,Apache Spgs Condo Amd,936,,2004,85,187,190,Sold,,,http://www.redfin.com/NV/Las-Vegas/9050-W-Warm-Springs-Rd-89148/unit-2080/home/28989656,GLVAR,2254114,N,Y,36.056474,-115.28863
PAST SALE,February-4-2021,Single Family Residential,763 Royal Course Ct,Las Vegas,NV,89148,354900,3,2.5,Rhodes Ranch Parcel 20,1536,4356,2010,76,231,155,Sold,,,http://www.redfin.com/NV/Las-Vegas/763-Royal-Course-Ct-89148/home/39658927,GLVAR,2239150,N,Y,36.034216,-115.286427
PAST SALE,February-26-2021,Single Family Residential,180 Tayman Park Ave,Las Vegas,NV,89148,415000,3,3.0,Rhodes Ranch-Phase 3,2071,6970,2001,54,200,120,Sold,,,http://www.redfin.com/NV/Las-Vegas/180-Tayman-Park-Ave-89148/home/29590843,GLVAR,2265494,N,Y,36.042177,-115.283226
PAST SALE,January-29-2021,Single Family Residential,93 Chateau Whistler Ct,Las Vegas,NV,89148,678800,5,3.0,RHODES RANCH,4108,7405,2001,82,165,155,Sold,,,http://www.redfin.com/NV/Las-Vegas/93-Chateau-Whistler-Ct-89148/home/29590411,GLVAR,2121352,N,Y,36.0452483,-115.2854948
PAST SALE,February-18-2021,Condo/Co-op,9050 Warm Springs Rd #1112,Las Vegas,NV,89148,194900,2,2.0,Apache Spgs Condo Amd,936,,2003,62,208,190,Sold,,,http://www.redfin.com/NV/Las-Vegas/9050-W-Warm-Springs-Rd-89148/unit-1112/home/28976791,GLVAR,2254697,N,Y,36.056474,-115.28863
PAST SALE,January-29-2021,Single Family Residential,71 Rock Run St,Las Vegas,NV,89148,300000,2,2.0,Irons Parcel 10 At Rhodes Ranch,1266,4356,2003,82,237,157,Sold,,,http://www.redfin.com/NV/Las-Vegas/71-Rock-Run-St-89148/home/28972145,GLVAR,2254370,N,Y,36.0489921,-115.2960979
PAST SALE,January-21-2021,Single Family Residential,128 Macoby Run St,Las Vegas,NV,89148,428000,4,3.0,Woods Parcel 10 At Rhodes Ranch,2886,4356,2003,90,148,157,Sold,,,http://www.redfin.com/NV/Las-Vegas/128-Macoby-Run-St-89148/home/28971614,GLVAR,2258572,N,Y,36.0512413,-115.2929958
PAST SALE,March-9-2021,Single Family Residential,34 Big Creek Ct,Las Vegas,NV,89148,635000,5,4.5,RHODES RANCH PHASE 5-UNIT 2,4892,7405,2001,43,130,155,Sold,,,http://www.redfin.com/NV/Las-Vegas/34-Big-Creek-Ct-89148/home/29873799,GLVAR,2254283,N,Y,36.0520667,-115.2885276
PAST SALE,February-11-2021,Townhouse,8701 Giant Causeway Ave,Las Vegas,NV,89148,310000,3,2.5,Durango & Post Phase 2,1543,1742,2019,69,201,185,Sold,,,http://www.redfin.com/NV/Spring-Valley/Giant-Causeway-Ave-89148/home/166290994,GLVAR,2254388,N,Y,36.075528,-115.281618
PAST SALE,March-5-2021,Single Family Residential,8810 Winter Sky Ave,Las Vegas,NV,89148,295000,2,1.5,Durango Spgs,1288,5663,2002,47,229,20,Sold,,,http://www.redfin.com/NV/Las-Vegas/8810-Winter-Sky-Ave-89148/home/29897058,GLVAR,2256973,N,Y,36.0803299,-115.2841058
PAST SALE,March-1-2021,Single Family Residential,9315 Pyrope Ct,Las Vegas,NV,89148,315000,4,2.5,Richmond At Rhodes Ranch Amd,1944,3049,2003,51,162,35,Sold,,,http://www.redfin.com/NV/Las-Vegas/9315-Pyrope-Ct-89148/home/29007743,GLVAR,2244302,N,Y,36.0559287,-115.2956812
PAST SALE,February-25-2021,Single Family Residential,7452 Corcoran St,Las Vegas,NV,89148,280000,3,2.5,Quartersprings,1333,1742,2005,55,210,75,Sold,,,http://www.redfin.com/NV/Las-Vegas/7452-Corcoran-St-89148/home/29034473,GLVAR,2263812,N,Y,36.0528821,-115.2940144
PAST SALE,March-5-2021,Single Family Residential,261 Lenape Heights Ave,Las Vegas,NV,89148,510000,4,3.0,Woods Parcel 10 At Rhodes Ranch,2886,4356,2003,47,177,157,Sold,,,http://www.redfin.com/NV/Las-Vegas/261-Lenape-Heights-Ave-89148/home/29951316,GLVAR,2262732,N,Y,36.0504233,-115.2952182
PAST SALE,February-22-2021,Condo/Co-op,9330 Maule Ave #129,Las Vegas,NV,89148,204900,2,1.75,Apache Hills,1231,1231,2004,58,166,230,Sold,,,http://www.redfin.com/NV/Las-Vegas/9330-W-Maule-Ave-89148/unit-129/home/29002643,GLVAR,2255204,N,Y,36.0631352,-115.2955655
PAST SALE,March-23-2021,Single Family Residential,9766 Ocotillo Falls Ave,Las Vegas,NV,89148,420000,4,2.5,Grandbrooke 6,2232,4792,2002,29,188,18,Sold,,,http://www.redfin.com/NV/Las-Vegas/9766-Ocotillo-Falls-Ave-89148/home/29908761,GLVAR,2259661,N,Y,36.0933026,-115.3056358
PAST SALE,April-15-2021,Single Family Residential,5252 Guardian Peak St,Las Vegas,NV,89148,395000,3,3.5,Grandbrooke 2,1971,4356,2001,6,200,21,Sold,,,http://www.redfin.com/NV/Las-Vegas/5252-Guardian-Peak-St-89148/home/29869612,GLVAR,2273968,N,Y,36.0936353,-115.3032745
PAST SALE,April-19-2021,Single Family Residential,9790 Havasupai Ave,Las Vegas,NV,89148,354500,3,2.5,Grandbrooke 6,1662,5227,2002,2,213,21,Sold,,,http://www.redfin.com/NV/Las-Vegas/9790-Havasupai-Ave-89148/home/29912830,GLVAR,2280409,N,Y,36.0954,-115.306187
PAST SALE,February-5-2021,Single Family Residential,5551 Jinan St,Las Vegas,NV,89148,410000,5,3.0,Lianna,2467,3485,2020,75,166,55,Sold,,,http://www.redfin.com/NV/Spring-Valley/Jinan-St-89148/home/167746765,GLVAR,2259642,N,Y,36.088104,-115.293823
PAST SALE,January-21-2021,Single Family Residential,9857 Masterful Dr,Las Vegas,NV,89148,496000,4,3.0,Russell Fort Apache,2448,8276,2003,90,203,80,Sold,,,http://www.redfin.com/NV/Las-Vegas/9857-Masterful-Dr-89148/home/29949318,GLVAR,2254620,N,Y,36.0787193,-115.3079739
PAST SALE,February-9-2021,Single Family Residential,695 Orbiter Ln,Las Vegas,NV,89148,619999,5,4.0,Rhodes Ranch Village 15,3699,12197,2003,71,168,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/695-Orbiter-Ln-89148/home/28974571,GLVAR,2260235,N,Y,36.0356955,-115.2837353
PAST SALE,February-12-2021,Single Family Residential,10049 Cranbrook Falls Ct,Las Vegas,NV,89148,340000,3,2.5,Sedona 1 At Southwest Ranch Phase 1,1796,3920,2005,68,189,28,Sold,,,http://www.redfin.com/NV/Las-Vegas/10049-Cranbrook-Falls-Ct-89148/home/29008217,GLVAR,2258668,N,Y,36.0728144,-115.3122102
PAST SALE,January-29-2021,Single Family Residential,10055 Long Barrow Ct,Las Vegas,NV,89148,429000,3,2.0,Sedona 1 At Southwest Ranch Phase 2,2026,4792,2004,82,212,30,Sold,,,http://www.redfin.com/NV/Las-Vegas/10055-Long-Barrow-Ct-89148/home/28989352,GLVAR,2260514,N,Y,36.0748971,-115.3122334
PAST SALE,February-3-2021,Single Family Residential,9560 Green Vineyard Ave,Las Vegas,NV,89148,321000,3,2.5,Russell Fort Apache,1542,4792,2003,77,208,75,Sold,,,http://www.redfin.com/NV/Las-Vegas/9560-Green-Vineyard-Ave-89148/home/29935239,GLVAR,2257406,N,Y,36.082692,-115.301178
