SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-20-2021,Single Family Residential,4313 San Bernardino Ave,Las Vegas,NV,89102,369000,5,3.5,Las Verdes Heights 6,2520,6534,1963,3,146,,Sold,,,http://www.redfin.com/NV/Las-Vegas/4313-San-Bernardino-Ave-89102/home/29463574,GLVAR,2212164,N,Y,36.1431999,-115.1988971
PAST SALE,April-22-2021,Single Family Residential,3908 El Jardin Ave,Las Vegas,NV,89102,380000,4,2.0,Las Verdes Heights,1543,8276,1963,1,246,,Sold,,,http://www.redfin.com/NV/Las-Vegas/3908-El-Jardin-Ave-89102/home/29462057,GLVAR,2279392,N,Y,36.1489028,-115.1934087
PAST SALE,February-4-2021,Condo/Co-op,4510 Sparky Dr Unit B,Las Vegas,NV,89102,125000,2,2.0,Savalli Estate,922,,1981,78,136,173,Sold,,,http://www.redfin.com/NV/Las-Vegas/4510-Sparky-Dr-89102/unit-B/home/29462874,GLVAR,2246919,N,Y,36.131447,-115.201393
PAST SALE,February-24-2021,Single Family Residential,4600 Lilliput Ln,Las Vegas,NV,89102,280000,3,1.75,Enchanted Village,1734,8276,1964,58,161,,Sold,,,http://www.redfin.com/NV/Las-Vegas/4600-Lilliput-Ln-89102/home/29463209,GLVAR,2260141,N,Y,36.1383217,-115.2023012
PAST SALE,February-19-2021,Single Family Residential,1260 Melville Dr,Las Vegas,NV,89102,345000,3,2.0,Westleigh Tr 3,2153,7841,1954,63,160,,Sold,,,http://www.redfin.com/NV/Las-Vegas/1260-Melville-Dr-89102/home/29458646,GLVAR,2250784,N,Y,36.1548944,-115.1904444
PAST SALE,February-17-2021,Single Family Residential,3315 Pioneer Ave,Las Vegas,NV,89102,278000,3,2.0,Drake Estate,1084,6098,1972,65,256,,Sold,,,http://www.redfin.com/NV/Las-Vegas/3315-S-Pioneer-Ave-89102/home/29501471,GLVAR,2244083,N,Y,36.1297509,-115.2019539
PAST SALE,March-15-2021,Condo/Co-op,200 Sahara Ave #2101,Las Vegas,NV,89102,375000,2,2.0,Allure Condo,1563,,2006,39,240,907,Sold,,,http://www.redfin.com/NV/Las-Vegas/200-W-Sahara-Ave-89102/unit-2101/home/29797920,GLVAR,2224771,N,Y,36.1444008,-115.1589939
PAST SALE,March-15-2021,Townhouse,1913 De Osma St,Las Vegas,NV,89102,289990,3,2.75,Rancho Sereno,2051,4792,1978,39,141,,Sold,,,http://www.redfin.com/NV/Las-Vegas/1913-De-Osma-St-89102/home/29460585,GLVAR,2257436,N,Y,36.148891,-115.174392
PAST SALE,March-16-2021,Condo/Co-op,200 Sahara Ave #3111,Las Vegas,NV,89102,230000,1,1.5,Allure Condo,1090,,2006,38,211,632,Sold,,,http://www.redfin.com/NV/Las-Vegas/200-W-Sahara-Ave-89102/unit-3111/home/29797993,GLVAR,2264621,N,Y,36.1444008,-115.1589939
PAST SALE,March-19-2021,Single Family Residential,2725 Alcoa Ave,Las Vegas,NV,89102,245000,3,2.0,Richfield Village,1133,6098,1960,35,216,,Sold,,,http://www.redfin.com/NV/Las-Vegas/2725-Alcoa-Ave-89102/home/29464985,GLVAR,2269597,N,Y,36.1430681,-115.1790735
