SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-12-2021,Single Family Residential,3770 Caesars Cir,Las Vegas,NV,89120,1650000,3,4.25,Verde Valle Estate,5925,20038,2009,70,278,95,Sold,,,http://www.redfin.com/NV/Las-Vegas/3770-Caesars-Cir-89120/home/29903197,GLVAR,2236225,N,Y,36.0678906,-115.09335
PAST SALE,January-28-2021,Single Family Residential,3683 Darren Thornton Way,Las Vegas,NV,89120,493000,4,2.5,Rancho Nevada #2,2876,12632,1992,85,171,50,Sold,,,http://www.redfin.com/NV/Las-Vegas/3683-Darren-Thornton-Way-89120/home/29445435,GLVAR,2250181,N,Y,36.0813651,-115.0894351
PAST SALE,February-17-2021,Single Family Residential,5191 Sunnywood Dr,Las Vegas,NV,89120,322000,3,1.75,Encore Paradise Valley,1672,6098,1976,65,193,,Sold,,,http://www.redfin.com/NV/Las-Vegas/5191-Sunnywood-Dr-89120/home/29443889,GLVAR,2260164,N,Y,36.0950922,-115.0903617
PAST SALE,January-27-2021,Townhouse,2461 Paradise Village Way,Las Vegas,NV,89120,162000,3,1.75,Paradise Valley Twnhs Unit #1,1104,2178,1973,86,147,280,Sold,,,http://www.redfin.com/NV/Las-Vegas/2461-Paradise-Village-Way-89120/home/29509953,GLVAR,2256146,N,Y,36.096933,-115.117672
PAST SALE,March-1-2021,Single Family Residential,4420 Palm Mesa Dr,Las Vegas,NV,89120,312000,3,2.5,Palm Mesa Sub,1679,7841,1990,53,186,,Sold,,,http://www.redfin.com/NV/Las-Vegas/4420-Palm-Mesa-Dr-89120/home/29439261,GLVAR,2255426,N,Y,36.0927193,-115.0772498
PAST SALE,March-1-2021,Single Family Residential,5770 Hedgeford Ct,Las Vegas,NV,89120,910000,4,3.25,Hanover Square,3488,24829,1983,53,261,,Sold,,,http://www.redfin.com/NV/Las-Vegas/5770-S-Hedgeford-Ct-89120/home/29444737,GLVAR,2228861,N,Y,36.0844772,-115.0953886
PAST SALE,March-5-2021,Condo/Co-op,3103 Key Largo Dr #201,Las Vegas,NV,89120,164000,3,1.75,Paradise Village 1013- Amd,1190,,1996,49,138,166,Sold,,,http://www.redfin.com/NV/Las-Vegas/3103-Key-Largo-Dr-89120/unit-201/home/29511428,GLVAR,2261717,N,Y,36.0970148,-115.1077122
PAST SALE,March-5-2021,Condo/Co-op,3047 Casey Dr #102,Las Vegas,NV,89120,133500,2,2.0,PARADISE VILLAGE 1013,987,1681,1995,49,135,186,Sold,,,http://www.redfin.com/NV/Las-Vegas/3047-Casey-Dr-89120/unit-102/home/29511886,GLVAR,2169051,N,Y,36.0951778,-115.1084535
PAST SALE,February-19-2021,Townhouse,5054 Mountain Vista St,Las Vegas,NV,89120,144000,3,1.5,Terra Linda #07D,1010,1307,1972,63,143,194,Sold,,,http://www.redfin.com/NV/Las-Vegas/5054-S-Mountain-Vista-St-89120/home/29440142,GLVAR,2215115,N,Y,36.097417,-115.072803
PAST SALE,March-19-2021,Condo/Co-op,6480 Annie Oakley Dr #624,Las Vegas,NV,89120,182000,2,2.0,Echo Glenn Condo Amd,1177,,1996,35,155,240,Sold,,,http://www.redfin.com/NV/Las-Vegas/6480-Annie-Oakley-Dr-89120/unit-624/home/29445983,GLVAR,2274422,N,Y,36.0724264,-115.0858374
