SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-10-2021,Single Family Residential,7195 Sawtooth Dr,Las Vegas,NV,89119,310000,4,2.0,Sunburst,1856,6534,1983,81,167,,Sold,,,http://www.redfin.com/NV/Las-Vegas/7195-Sawtooth-Dr-89119/home/29593848,GLVAR,2256418,N,Y,36.0589241,-115.1338173
PAST SALE,February-2-2021,Single Family Residential,654 Ravenglen Dr,Las Vegas,NV,89123,435000,4,2.0,Paradise #2-Lewis Homes,2554,7405,1991,89,170,,Sold,,,http://www.redfin.com/NV/Las-Vegas/654-Ravenglen-Dr-89123/home/29607371,GLVAR,2256413,N,Y,36.05288,-115.148224
PAST SALE,February-17-2021,Single Family Residential,7098 Rhapsody Ln,Las Vegas,NV,89119,260000,2,2.0,Discovery,1102,4356,1987,74,236,,Sold,,,http://www.redfin.com/NV/Las-Vegas/7098-S-Rhapsody-Ln-89119/home/29595177,GLVAR,2242662,N,Y,36.0598458,-115.1402101
PAST SALE,February-26-2021,Single Family Residential,2071 Culmination Ln,Las Vegas,NV,89119,421000,4,2.5,Meadow Valley #17-Lewis Homes,2091,4792,1995,65,201,,Sold,,,http://www.redfin.com/NV/Las-Vegas/2071-Culmination-Ln-89119/home/29594287,GLVAR,2268390,N,Y,36.0637367,-115.123672
PAST SALE,March-2-2021,Single Family Residential,7049 Magic Moment Ln,Las Vegas,NV,89119,321000,3,2.5,Meadow Valley #7-Lewis Homes,1679,3920,1990,61,191,,Sold,,,http://www.redfin.com/NV/Las-Vegas/7049-Magic-Moment-Ln-89119/home/29593725,GLVAR,2265229,N,Y,36.0612811,-115.1245059
PAST SALE,March-4-2021,Single Family Residential,930 Denberry Way,Las Vegas,NV,89123,500000,4,3.0,Paradise #6-Lewis Homes,2469,9148,1994,59,203,,Sold,,,http://www.redfin.com/NV/Las-Vegas/930-Denberry-Way-89123/home/29611371,GLVAR,2269552,N,Y,36.0521132,-115.1423873
PAST SALE,March-5-2021,Condo/Co-op,7450 Eastern Ave #1024,Las Vegas,NV,89123,278000,3,3.0,Southpark,1623,,1998,58,171,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/7450-S-Eastern-Ave-89123/unit-1024/home/29614460,GLVAR,2229456,N,Y,36.0550421,-115.1163292
PAST SALE,March-8-2021,Condo/Co-op,6879 Tamarus St #103,Las Vegas,NV,89119,149900,2,1.75,Sunset Bay Condo,957,,1991,55,157,210,Sold,,,http://www.redfin.com/NV/Las-Vegas/6879-Tamarus-St-89119/unit-103/home/29592305,GLVAR,2267906,N,Y,36.0647743,-115.1358788
PAST SALE,March-10-2021,Single Family Residential,2159 Sierra Stone Ln,Las Vegas,NV,89119,370000,4,2.5,Meadow Valley #14-Lewis Homes,2091,5663,1994,53,177,,Sold,,,http://www.redfin.com/NV/Las-Vegas/2159-E-Sierra-Stone-Ln-89119/home/29593676,GLVAR,2260810,N,Y,36.0618187,-115.1220969
PAST SALE,March-11-2021,Single Family Residential,7190 Shadow Crest Dr,Las Vegas,NV,89119,302500,3,2.5,Meadow Valley #2 Lewis Homes,1514,4792,1986,52,200,,Sold,,,http://www.redfin.com/NV/Las-Vegas/7190-Shadow-Crest-Dr-89119/home/29594100,GLVAR,2264112,N,Y,36.0595578,-115.1270538
