SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-5-2021,Condo/Co-op,3722 Las Vegas Blvd #907,Las Vegas,NV,89158,1025000,2,2.5,Veer Towers,1850,,2007,18,554,1320,Sold,,,http://www.redfin.com/NV/Las-Vegas/3722-Las-Vegas-Blvd-S-89109/unit-907/home/30534215,GLVAR,2262411,N,Y,36.107411,-115.174686
PAST SALE,April-16-2021,Condo/Co-op,3722 Las Vegas Blvd #2808,Las Vegas,NV,89158,450000,1,1.0,Veer Towers,837,,2007,7,538,675,Sold,,,http://www.redfin.com/NV/Las-Vegas/3722-Las-Vegas-Blvd-S-89109/unit-2808/home/30535429,GLVAR,2247891,N,Y,36.107411,-115.174686
PAST SALE,April-16-2021,Condo/Co-op,3750 Las Vegas Blvd #2408,Las Vegas,NV,89158,1000000,1,1.5,RESORT CONDO AT LUXURY BUILDIN,1105,,2007,7,905,1552,Sold,,,http://www.redfin.com/NV/Las-Vegas/3750-Las-Vegas-Blvd-S-89109/unit-2408/home/30523252,GLVAR,2280539,N,Y,36.106199,-115.174294
PAST SALE,April-21-2021,Condo/Co-op,3726 Las Vegas Blvd #2106,Las Vegas,NV,89158,658000,1,0.75,Veer Towers,905,,2007,2,727,747,Sold,,,http://www.redfin.com/NV/Las-Vegas/3726-Las-Vegas-Blvd-S-89109/unit-2106/home/30534018,GLVAR,2261014,N,Y,36.107411,-115.174686
PAST SALE,April-22-2021,Condo/Co-op,3722 Las Vegas Blvd #1708,Las Vegas,NV,89158,1000000,2,1.75,Veer Towers,1408,,2007,1,710,1040,Sold,,,http://www.redfin.com/NV/Las-Vegas/3722-Las-Vegas-Blvd-S-89109/unit-1708/home/30534256,GLVAR,2279657,N,Y,36.107411,-115.174686
PAST SALE,February-19-2021,Condo/Co-op,3722 Las Vegas Blvd #3005,Las Vegas,NV,89158,815000,1,1.0,Veer Towers,1022,,2007,63,797,832,Sold,,,http://www.redfin.com/NV/Las-Vegas/3722-Las-Vegas-Blvd-S-89109/unit-3005/home/30535445,GLVAR,2260169,N,Y,36.107411,-115.174686
PAST SALE,,Condo/Co-op,3750 Las Vegas Blvd S #3403,Las Vegas,NV,89109,1400000,1,2.0,,1652,,2007,,847,,,,,http://www.redfin.com/NV/Las-Vegas/3750-Las-Vegas-Blvd-S-89109/unit-3403/home/30523356,,,N,Y,36.106199,-115.174294
PAST SALE,February-2-2021,Condo/Co-op,3726 Las Vegas Blvd #1708,Las Vegas,NV,89158,870000,2,2.0,Veer Towers,1408,,2007,80,618,1040,Sold,,,http://www.redfin.com/NV/Las-Vegas/3726-Las-Vegas-Blvd-S-89109/unit-1708/home/30533919,GLVAR,2229165,N,Y,36.107411,-115.174686
PAST SALE,April-2-2021,Condo/Co-op,3750 S Las Vegas Blvd #4202,Las Vegas,NV,89158,3800000,2,2.5,Resort Condo At Luxury Bldg,2247,,2007,21,1691,2623,Sold,,,http://www.redfin.com/NV/Las-Vegas/3750-Las-Vegas-Blvd-S-89109/unit-4202/home/30523282,GLVAR,2242791,N,Y,36.106199,-115.174294
PAST SALE,February-18-2021,Condo/Co-op,3750 S Las Vegas Blvd #3908,Las Vegas,NV,89158,4200000,2,2.5,Resort Condo At Luxury Bldg,2910,,2007,64,1443,3219,Sold,,,http://www.redfin.com/NV/Las-Vegas/3750-Las-Vegas-Blvd-S-89109/unit-3908/home/30523301,GLVAR,2264125,N,Y,36.106199,-115.174294
PAST SALE,February-22-2021,Condo/Co-op,3750 S Las Vegas Blvd #2404,Las Vegas,NV,89109,1900000,1,1.75,RESORT CONDO AT LUXURY BUILDIN,1675,,2007,60,1134,2110,Sold,,,http://www.redfin.com/NV/Las-Vegas/3750-Las-Vegas-Blvd-S-89109/unit-2404/home/30523237,GLVAR,2253677,N,Y,36.106199,-115.174294
PAST SALE,February-5-2021,Condo/Co-op,3750 S Las Vegas Bl Blvd #3811,Las Vegas,NV,89158,950000,1,1.5,RESORT CONDO AT LUXURY BUILDIN,1106,,2007,77,859,1599,Sold,,,http://www.redfin.com/NV/Las-Vegas/3750-Las-Vegas-Blvd-S-89109/unit-3811/home/30523379,GLVAR,2218927,N,Y,36.106199,-115.174294
PAST SALE,February-26-2021,Condo/Co-op,3750 Las Vegas Blvd #4004,Las Vegas,NV,89158,2700000,2,2.5,Resort Condo At Luxury Bldg,2564,,2007,56,1053,2307,Sold,,,http://www.redfin.com/NV/Las-Vegas/3750-Las-Vegas-Blvd-S-89109/unit-4004/home/30523299,GLVAR,2247910,N,Y,36.106199,-115.174294
PAST SALE,February-26-2021,Condo/Co-op,3750 Las Vegas Blvd #3002,Las Vegas,NV,89158,950000,1,1.5,RESORT CONDO AT LUXURY BUILDIN,1090,,2007,56,872,1522,Sold,,,http://www.redfin.com/NV/Las-Vegas/3750-Las-Vegas-Blvd-S-89109/unit-3002/home/30523189,GLVAR,2254907,N,Y,36.106199,-115.174294
PAST SALE,March-15-2021,Condo/Co-op,3750 Las Vegas Blvd #3710,Las Vegas,NV,89158,975000,1,1.5,Resort Condo At Luxury Bldg,1105,,2007,39,882,1598,Sold,,,http://www.redfin.com/NV/Las-Vegas/3750-Las-Vegas-Blvd-S-89109/unit-3710/home/30523398,GLVAR,2259609,N,Y,36.106199,-115.174294
PAST SALE,April-8-2021,Condo/Co-op,3750 S Las Vegas Blvd #3401,Las Vegas,NV,89158,950000,1,1.5,Resort Condo At Luxury Bldg,1084,,2007,15,876,1579,Sold,,,http://www.redfin.com/NV/Las-Vegas/3750-Las-Vegas-Blvd-S-89109/unit-3401/home/30523354,GLVAR,2279756,N,Y,36.106199,-115.174294
PAST SALE,April-12-2021,Condo/Co-op,3750 Las Vegas Blvd #3608,Las Vegas,NV,89158,3000000,2,2.5,Resort Condo At Luxury Bldg,2910,,2007,11,1031,3219,Sold,,,http://www.redfin.com/NV/Las-Vegas/3750-Las-Vegas-Blvd-S-89109/unit-3608/home/30523387,GLVAR,2216253,N,Y,36.106199,-115.174294
PAST SALE,March-31-2021,Condo/Co-op,3750 Las Vegas Blvd #3103,Las Vegas,NV,89158,1925000,1,1.75,Resort Condo At Luxury Bldg,1652,,2007,23,1165,1835,Sold,,,http://www.redfin.com/NV/Las-Vegas/3750-Las-Vegas-Blvd-S-89109/unit-3103/home/30523207,GLVAR,2235627,N,Y,36.106199,-115.174294
PAST SALE,February-5-2021,Condo/Co-op,3726 Las Vegas Blvd #2305,Las Vegas,NV,89158,317000,0,1.0,VEER TOWERS,562,,2007,77,564,525,Sold,,,http://www.redfin.com/NV/Las-Vegas/3726-Las-Vegas-Blvd-S-89109/unit-2305/home/30534004,GLVAR,2244724,N,Y,36.107411,-115.174686
PAST SALE,March-18-2021,Condo/Co-op,3722 Las Vegas Blvd #1403,Las Vegas,NV,89158,465000,1,1.0,Veer Towers,780,,2007,36,596,761,Sold,,,http://www.redfin.com/NV/Las-Vegas/3722-Las-Vegas-Blvd-S-89109/unit-1403/home/30534183,GLVAR,2218783,N,Y,36.107411,-115.174686
PAST SALE,April-9-2021,Condo/Co-op,3726 S Las Vegas Blvd #2012,Las Vegas,NV,89158,1075000,2,2.0,VEER TOWERS,1489,,2007,14,722,1049,Sold,,,http://www.redfin.com/NV/Las-Vegas/3726-Las-Vegas-Blvd-S-89109/unit-2012/home/30525530,GLVAR,2260106,N,Y,36.107411,-115.174686
PAST SALE,February-9-2021,Condo/Co-op,3726 Las Vegas Blvd #1501,Las Vegas,NV,89158,465000,1,1.0,Veer Towers,736,,2007,73,632,750,Sold,,,http://www.redfin.com/NV/Las-Vegas/3726-Las-Vegas-Blvd-S-89109/unit-1501/home/30533938,GLVAR,2235700,N,Y,36.107411,-115.174686
