SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,6590 W Roundstone Bog Ave,Las Vegas,NV,89139,270000,3,2.5,,1493,1742,2005,,181,,,,,http://www.redfin.com/NV/Las-Vegas/6590-W-Roundstone-Bog-Ave-89139/home/28991188,,,N,Y,36.0537856,-115.2359472
PAST SALE,February-16-2021,Single Family Residential,7944 Avalon Mist St,Las Vegas,NV,89139,408000,4,2.25,Torrey Pines Southeast Within Pinnacle Peaks,2308,5663,2003,66,177,16,Sold,,,http://www.redfin.com/NV/Las-Vegas/7944-Avalon-Mist-St-89139/home/29954327,GLVAR,2253866,N,Y,36.0445792,-115.2336085
PAST SALE,February-17-2021,Single Family Residential,6185 Pacific Dogwood Ave,Las Vegas,NV,89139,262000,3,2.5,SIERRA VALLEY AT PINNACLE PEAK,1339,2178,2005,65,196,42,Sold,,,http://www.redfin.com/NV/Las-Vegas/6185-Pacific-Dogwood-Ave-89139/home/29009967,GLVAR,2258092,N,Y,36.0536926,-115.2267777
PAST SALE,February-11-2021,Single Family Residential,7617 French Springs St,Las Vegas,NV,89139,305000,3,2.5,Lamplight Cottages,1406,2614,2004,71,217,112,Sold,,,http://www.redfin.com/NV/Las-Vegas/7617-French-Springs-St-89139/home/28978573,GLVAR,2261558,N,Y,36.0509873,-115.2180711
PAST SALE,February-10-2021,Single Family Residential,8549 Fox Brook St,Las Vegas,NV,89139,429900,3,3.0,Napa Ridge Phase 1,2518,5663,2011,72,171,,Sold,,,http://www.redfin.com/NV/Las-Vegas/8549-Fox-Brook-St-89139/home/40549107,GLVAR,2263091,N,Y,36.0331155,-115.2421295
PAST SALE,February-9-2021,Single Family Residential,6296 Narrow Isthmus Ave,Las Vegas,NV,89139,600000,6,3.5,Pinnacle 4 At Pinnacle Peaks,4961,10454,2005,73,121,60,Sold,,,http://www.redfin.com/NV/Las-Vegas/6296-Narrow-Isthmus-Ave-89139/home/29014984,GLVAR,2213481,N,Y,36.0479441,-115.2296953
PAST SALE,February-19-2021,Single Family Residential,5783 Rose Tiara Dr,Las Vegas,NV,89139,293000,3,2.5,Sterling Court 2,1476,3920,2005,63,199,35,Sold,,,http://www.redfin.com/NV/Las-Vegas/5783-Rose-Tiara-Dr-89139/home/29036192,GLVAR,2261176,N,Y,36.0409,-115.2209887
PAST SALE,February-19-2021,Single Family Residential,5064 Sacred Datura Ave,Las Vegas,NV,89139,305000,4,2.5,Willow Trace,1584,2178,2006,63,193,42,Sold,,,http://www.redfin.com/NV/Las-Vegas/5064-Sacred-Datura-Ave-89139/home/29035915,GLVAR,2256774,N,Y,36.0541253,-115.2101052
PAST SALE,February-19-2021,Single Family Residential,7682 Gentle Grazer St,Las Vegas,NV,89139,292000,4,3.0,Robindale Lindell 2,1558,2614,2007,63,187,55,Sold,,,http://www.redfin.com/NV/Las-Vegas/7682-Gentle-Grazer-St-89139/home/29288038,GLVAR,2259792,N,Y,36.0499451,-115.2145513
PAST SALE,February-25-2021,Single Family Residential,5968 Salinas Canyon Ave,Las Vegas,NV,89139,281000,3,2.25,Jones Eldorado,1408,2614,2006,57,200,48,Sold,,,http://www.redfin.com/NV/Las-Vegas/5968-Salinas-Canyon-Ave-89139/home/29181641,GLVAR,2262184,N,Y,36.0541424,-115.2233506
PAST SALE,February-26-2021,Single Family Residential,7886 Windhamridge Dr,Las Vegas,NV,89139,326000,4,2.5,Jones Moberly At Pinnacle Peaks,1937,3049,2003,56,168,48,Sold,,,http://www.redfin.com/NV/Las-Vegas/7886-Windhamridge-Dr-89139/home/29950915,GLVAR,2220616,N,Y,36.0460713,-115.2224244
PAST SALE,February-25-2021,Single Family Residential,7728 Tiger Palm Ct,Las Vegas,NV,89139,360000,3,2.5,Robindale/Hauck,2263,3485,2016,57,159,60,Sold,,,http://www.redfin.com/NV/Las-Vegas/7728-S-Tiger-Palm-Ct-89139/home/109634543,GLVAR,2259917,N,Y,36.0491224,-115.2109388
PAST SALE,February-25-2021,Single Family Residential,7318 Divine Ridge St,Las Vegas,NV,89139,355000,4,2.5,Eldorado Warm Spgs At Pinnacle Peaks,2310,3485,2004,57,154,25,Sold,,,http://www.redfin.com/NV/Las-Vegas/7318-Divine-Ridge-St-89139/home/28998934,GLVAR,2258885,N,Y,36.055481,-115.2386795
