SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-20-2021,Multi-Family (2-4 Unit),5136 Gray Ln,Las Vegas,NV,89119,370000,7,,Century Garden Sub,3648,5227,1977,12,101,700,Sold,,,http://www.redfin.com/NV/Las-Vegas/5136-Gray-Ln-89119/home/29516143,GLVAR,2271062,N,Y,36.0964856,-115.1396774
PAST SALE,April-30-2021,Single Family Residential,1947 Hacienda Ave,Las Vegas,NV,89119,255000,3,2.0,Paradise Vista #2,1199,6970,1973,2,213,,Sold,,,http://www.redfin.com/NV/Las-Vegas/1947-E-Hacienda-Ave-89119/home/29514958,GLVAR,2271971,N,Y,36.0931878,-115.125664
PAST SALE,April-30-2021,Condo/Co-op,6853 Tamarus St #103,Las Vegas,NV,89119,130000,2,2.0,Sunset Bay Condo,957,,1990,2,136,210,Sold,,,http://www.redfin.com/NV/Las-Vegas/6853-Tamarus-St-89119/unit-103/home/29592187,GLVAR,2276338,N,Y,36.0647535,-115.1330298
PAST SALE,March-8-2021,Condo/Co-op,6879 Tamarus St #103,Las Vegas,NV,89119,149900,2,1.75,Sunset Bay Condo,957,,1991,55,157,210,Sold,,,http://www.redfin.com/NV/Las-Vegas/6879-Tamarus-St-89119/unit-103/home/29592305,GLVAR,2267906,N,Y,36.0647743,-115.1358788
PAST SALE,April-28-2021,Condo/Co-op,6865 Tamarus St #103,Las Vegas,NV,89119,167000,2,1.75,Sunset Bay Condo,957,,1990,4,175,185,Sold,,,http://www.redfin.com/NV/Las-Vegas/6865-Tamarus-St-89119/unit-103/home/29592249,GLVAR,2250628,N,Y,36.065299,-115.134924
PAST SALE,February-26-2021,Condo/Co-op,5400 Swenson St #32,Las Vegas,NV,89119,100000,2,2.0,King Richard Court,862,,1976,65,116,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/5400-Swenson-St-89119/unit-32/home/167955788,GLVAR,2260240,N,Y,36.0918736,-115.1451824
PAST SALE,March-8-2021,Condo/Co-op,1480 Tamareno Cir Unit B,Las Vegas,NV,89119,136000,2,2.0,El Mar Plaza Condo,1116,,1984,55,122,210,Sold,,,http://www.redfin.com/NV/Las-Vegas/1480-Tamareno-Cir-89119/unit-B/home/29512908,GLVAR,2264421,N,Y,36.0961112,-115.1328908
PAST SALE,April-1-2021,Condo/Co-op,5404 Swenson St #34,Las Vegas,NV,89119,95000,2,2.0,King Richard Court,862,,1976,31,110,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/5404-S-Swenson-St-89119/unit-34/home/174460393,GLVAR,2271024,N,Y,36.0913859,-115.1453892
PAST SALE,April-1-2021,Condo/Co-op,5384 Swenson St #24,Las Vegas,NV,89119,95000,2,,King Richard Court,862,,1976,31,110,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/5384-S-Swenson-St-89119/unit-24/home/174460234,GLVAR,2271013,N,Y,36.0924069,-115.1454363
PAST SALE,April-1-2021,Condo/Co-op,5396 Swenson St #30,Las Vegas,NV,89119,95000,2,2.0,King Richard Court,862,,1976,31,110,300,Sold,,,http://www.redfin.com/NV/Las-Vegas/5396-Swenson-St-89119/unit-30/home/170673288,GLVAR,2271018,N,Y,36.0918736,-115.1451824
PAST SALE,April-1-2021,Condo/Co-op,5380 Swenson St #22,Las Vegas,NV,89119,95000,2,2.0,King Richard Court,862,,1976,31,110,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/5380-S-University-Center-Dr-89119/unit-22/home/174460024,GLVAR,2270997,N,Y,36.09214,-115.145501
PAST SALE,March-24-2021,Single Family Residential,5211 Surrey St,Las Vegas,NV,89119,271500,3,1.75,Hacienda Lewis Homes,1514,8712,1977,39,179,,Sold,,,http://www.redfin.com/NV/Las-Vegas/5211-Surrey-St-89119/home/29513827,GLVAR,2270808,N,Y,36.0949659,-115.1248302
PAST SALE,April-1-2021,Townhouse,5041 Spencer St Unit A,Las Vegas,NV,89119,141000,2,2.0,Sierra Madre,970,2256,1979,31,145,180,Sold,,,http://www.redfin.com/NV/Las-Vegas/5041-Spencer-St-89119/unit-A/home/29512651,GLVAR,2271129,N,Y,36.097471,-115.128549
