SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-3-2021,Single Family Residential,10282 Sweet Woodruff Dr,Las Vegas,NV,89141,395000,5,3.0,Desert Willows,2630,3920,2017,51,150,16,Sold,,,http://www.redfin.com/NV/Las-Vegas/10282-Sweet-Woodruff-Dr-89141/home/146417878,GLVAR,2238427,N,Y,36.0027544,-115.226709
PAST SALE,March-10-2021,Single Family Residential,4949 Blue Bay Ct,Las Vegas,NV,89141,390000,4,3.0,Storybook Cove,2579,3920,2007,44,151,44,Sold,,,http://www.redfin.com/NV/Las-Vegas/4949-Blue-Bay-Ct-89141/home/29322099,GLVAR,2266465,N,Y,36.000909,-115.2082526
PAST SALE,April-13-2021,Single Family Residential,6586 Mercutio Ct,Las Vegas,NV,89141,345000,3,2.5,Cactus Sorrell,1853,2614,2008,10,186,29,Sold,,,http://www.redfin.com/NV/Las-Vegas/6586-Mercutio-Ct-89141/home/29770962,GLVAR,2279528,N,Y,35.9955856,-115.2366418
PAST SALE,January-27-2021,Single Family Residential,4234 Livorno Ave,Las Vegas,NV,89141,424900,3,3.0,Southern Highlands,2558,7405,2001,86,166,55,Sold,,,http://www.redfin.com/NV/Las-Vegas/4234-Livorno-Ave-89141/home/29849611,GLVAR,2246841,N,Y,35.9984494,-115.1963729
PAST SALE,January-25-2021,Single Family Residential,6543 Emerald Rock,Las Vegas,NV,89141,380878,4,2.5,Torrey Pines & Erie,2040,3485,2020,88,187,79,Sold,,,http://www.redfin.com/NV/LAS-VEGAS/6543-EMERALD-ROCK-CT-89141/home/170139066,GLVAR,2206131,N,Y,35.9867,-115.202
PAST SALE,February-1-2021,Single Family Residential,11191 Tuscolana St,Las Vegas,NV,89141,297000,3,2.0,Bellaterra At Southern Highlands Amd,1389,3920,2002,81,214,,Sold,,,http://www.redfin.com/NV/Las-Vegas/11191-Tuscolana-St-89141/home/29942734,GLVAR,2251534,N,Y,35.9863071,-115.1844927
PAST SALE,April-22-2021,Single Family Residential,3036 Concepcion Ct,Las Vegas,NV,89141,435000,3,2.5,Dean Martin 95 Amd,2403,3920,2019,1,181,65,Sold,,,http://www.redfin.com/NV/Las-Vegas/3036-Concepcion-Ct-89141/home/167802663,GLVAR,2278071,N,Y,35.978552,-115.1822321
PAST SALE,February-2-2021,Single Family Residential,12321 Branconi St,Las Vegas,NV,89141,490000,4,3.0,Cortona,2334,6237,2020,80,210,87,Sold,,,http://www.redfin.com/NV/Las-Vegas/12321-Branconi-St-89141/home/166612417,GLVAR,2249000,N,Y,35.9661133,-115.1856039
PAST SALE,February-12-2021,Single Family Residential,12304 Silvana St,Las Vegas,NV,89141,378521,3,2.5,Cortona,1681,4356,2020,70,225,87,Sold,,,http://www.redfin.com/NV/Las-Vegas/12304-Silvana-St-89141/home/166438492,GLVAR,2262260,N,Y,35.9665599,-115.1859007
PAST SALE,February-10-2021,Single Family Residential,11829 Hugana Pl,Las Vegas,NV,89141,450000,4,3.0,San Niccolo At Southern Highlands,3133,6534,2005,72,144,45,Sold,,,http://www.redfin.com/NV/Las-Vegas/11829-Hugana-Pl-89141/home/29013740,GLVAR,2241852,N,Y,35.9749582,-115.1831263
PAST SALE,March-29-2021,Single Family Residential,3307 Palio Ave,Las Vegas,NV,89141,320000,3,2.5,Bella Terra At Southern Highlands,1714,3485,2002,25,187,,Sold,,,http://www.redfin.com/NV/Las-Vegas/3307-Palio-Ave-89141/home/29902344,GLVAR,2266424,N,Y,35.9883963,-115.1847706
PAST SALE,,Single Family Residential,3477 Tarbena Dr,Las Vegas,NV,89141,655000,2,2.5,,2223,6970,2016,,295,,,,,http://www.redfin.com/NV/Las-Vegas/3477-Tarbena-Dr-89141/home/105642667,,,N,Y,35.9582578,-115.1867009
PAST SALE,February-8-2021,Single Family Residential,11027 Santorini Dr,Las Vegas,NV,89141,336000,3,3.75,Dakota At Southern Highlands,2335,4356,2002,74,144,14,Sold,,,http://www.redfin.com/NV/Las-Vegas/11027-Santorini-Dr-89141/home/29920844,GLVAR,2254701,N,Y,35.9891346,-115.2233043
PAST SALE,February-12-2021,Single Family Residential,3528 Bagnoli Ct,Las Vegas,NV,89141,345000,3,2.5,Heathers At Southern Highlands,1879,4792,2002,70,184,56,Sold,,,http://www.redfin.com/NV/Las-Vegas/3528-Bagnoli-Ct-89141/home/29941852,GLVAR,2261182,N,Y,35.9913859,-115.1869012
PAST SALE,,Single Family Residential,10661 Cosenza Ln,Las Vegas,NV,89141,439999,4,2.0,,1964,8276,2002,,224,,,,,http://www.redfin.com/NV/Las-Vegas/10661-Cosenza-Ln-89141/home/29879173,,,N,Y,35.9962065,-115.1949139
PAST SALE,January-29-2021,Single Family Residential,12211 Kings Eagle St,Las Vegas,NV,89141,608600,5,2.75,Parcel 422 At Southern Highlands,3067,4792,2015,84,198,140,Sold,,,http://www.redfin.com/NV/Las-Vegas/12211-Kings-Eagle-St-89141/home/101992587,GLVAR,2249022,N,Y,35.9680725,-115.1889321
PAST SALE,February-10-2021,Single Family Residential,10573 Bardilino St,Las Vegas,NV,89141,365000,3,2.0,Southern Highlands,1627,5227,2001,72,224,56,Sold,,,http://www.redfin.com/NV/Las-Vegas/10573-Bardilino-St-89141/home/29877808,GLVAR,2259931,N,Y,35.99734,-115.2019539
PAST SALE,January-28-2021,Single Family Residential,10975 Milazzo St,Las Vegas,NV,89141,330000,3,2.0,Heathers At Southern Highlands,1622,5227,2002,85,203,50,Sold,,,http://www.redfin.com/NV/Las-Vegas/10975-Milazzo-St-89141/home/29902546,GLVAR,2256779,N,Y,35.9900593,-115.1894486
PAST SALE,February-9-2021,Single Family Residential,11079 Kilkerran Ct,Las Vegas,NV,89141,675000,4,2.5,ROYAL HIGHLANDS AT SOUTHERN HI,3651,9148,2004,73,185,99,Sold,,,http://www.redfin.com/NV/Las-Vegas/11079-Kilkerran-Ct-89141/home/28992850,GLVAR,2254584,N,Y,35.9881036,-115.1927602
PAST SALE,February-5-2021,Single Family Residential,10524 Santerno St,Las Vegas,NV,89141,350000,3,2.0,Southern Highlands,1627,5227,2001,77,215,56,Sold,,,http://www.redfin.com/NV/Las-Vegas/10524-Santerno-St-89141/home/29877809,GLVAR,2260553,N,Y,35.9982925,-115.1989434
PAST SALE,March-1-2021,Single Family Residential,3506 Bella Sovana Ct,Las Vegas,NV,89141,385000,4,2.5,Castellina,2533,4792,2005,53,152,35,Sold,,,http://www.redfin.com/NV/Las-Vegas/3506-Bella-Sovana-Ct-89141/home/29013708,GLVAR,2262909,N,Y,35.9963021,-115.1867391
PAST SALE,February-5-2021,Single Family Residential,12227 Pro Tour Ct,Las Vegas,NV,89141,550000,3,2.5,Parcel 422 At Southern Highlands,2482,4792,2019,77,222,75,Sold,,,http://www.redfin.com/NV/Las-Vegas/12227-Pro-Tour-Ct-89141/home/144686979,GLVAR,2236294,N,Y,35.9662747,-115.1875826
PAST SALE,February-12-2021,Single Family Residential,3740 Perugia Ct,Las Vegas,NV,89141,290000,4,2.5,Triana At Southern Highlands,1748,3485,2003,70,166,35,Sold,,,http://www.redfin.com/NV/Las-Vegas/3740-Perugia-Ct-89141/home/28971766,GLVAR,2199116,N,Y,35.9923731,-115.1890781
PAST SALE,January-29-2021,Single Family Residential,5 Wood Creek Ct,Las Vegas,NV,89141,5600000,6,7.75,Estates At Southern Highlands-#2,11861,65776,2006,84,472,590,Sold,,,http://www.redfin.com/NV/Las-Vegas/5-Wood-Creek-Ct-89141/home/29885114,GLVAR,2216470,N,Y,35.9733168,-115.1991981
PAST SALE,February-19-2021,Single Family Residential,12491 Mosticone Way,Las Vegas,NV,89141,460000,4,3.0,Southern Highlands Parcel 420,2638,4356,2017,63,174,87,Sold,,,http://www.redfin.com/NV/Las-Vegas/12491-Mosticone-Way-89141/home/144625279,GLVAR,2262143,N,Y,35.9633316,-115.1844401
PAST SALE,,Single Family Residential,4456 Vicobello Ave,Las Vegas,NV,89141,555555,3,2.5,,2817,8276,2001,,197,,,,,http://www.redfin.com/NV/Las-Vegas/4456-Vicobello-Ave-89141/home/29879123,,,N,Y,35.9928988,-115.200796
PAST SALE,February-26-2021,Single Family Residential,4274 Livorno Ave,Las Vegas,NV,89141,460000,3,1.75,Southern Highlands,1963,7405,2001,56,234,53,Sold,,,http://www.redfin.com/NV/Las-Vegas/4274-Livorno-Ave-89141/home/29849577,GLVAR,2264998,N,Y,35.9984254,-115.196836
PAST SALE,February-8-2021,Single Family Residential,6530 Emerald Rock Ct,Las Vegas,NV,89141,418476,5,3.0,Torrey Pines & Erie,2358,3485,2020,74,177,79,Sold,,,http://www.redfin.com/NV/LAS-VEGAS/6530-EMERALD-ROCK-CT-89141/home/170139061,GLVAR,2210001,N,Y,35.9867,-115.202
PAST SALE,February-18-2021,Single Family Residential,10900 Avenzano St,Las Vegas,NV,89141,285000,3,2.5,Triana At Southern Highlands,1520,3049,2003,64,188,35,Sold,,,http://www.redfin.com/NV/Las-Vegas/10900-Avenzano-St-89141/home/28979407,GLVAR,2256208,N,Y,35.9916966,-115.1878275
PAST SALE,February-26-2021,Single Family Residential,3899 Montone Ave,Las Vegas,NV,89141,650000,4,3.5,The Cove At Southern Highlands Phase 3,2628,6098,2018,56,247,87,Sold,,,http://www.redfin.com/NV/Las-Vegas/3899-Montone-Ave-89141/home/145872538,GLVAR,2265008,N,Y,35.95982,-115.191724
PAST SALE,February-3-2021,Single Family Residential,11280 Pierre Milano,Las Vegas,NV,89141,320000,3,2.5,Industrial Starr At Southern Highlands,1744,3485,2007,79,183,27,Sold,,,http://www.redfin.com/NV/Las-Vegas/11280-Pierre-Milano-St-89141/home/103950783,GLVAR,2254013,N,Y,35.9847562,-115.1818062
PAST SALE,March-4-2021,Single Family Residential,10996 Calcedonian St,Las Vegas,NV,89141,390000,3,2.5,Royal Highlands At Southern Highlands,2162,4356,2003,50,180,115,Sold,,,http://www.redfin.com/NV/Las-Vegas/10996-Calcedonian-St-89141/home/28973520,GLVAR,2269324,N,Y,35.989747,-115.1910234
PAST SALE,March-9-2021,Single Family Residential,3658 Sanucci Ct,Las Vegas,NV,89141,301500,3,2.5,Triana At Southern Highlands,1733,3049,2004,45,174,35,Sold,,,http://www.redfin.com/NV/Las-Vegas/3658-Sanucci-Ct-89141/home/28975427,GLVAR,2268576,N,Y,35.9930654,-115.1884759
PAST SALE,March-16-2021,Single Family Residential,10786 Ascona Tide Ct,Las Vegas,NV,89141,400000,5,3.5,Industrial Somerset Hills,3021,3485,2007,38,132,40,Sold,,,http://www.redfin.com/NV/Las-Vegas/10786-Ascona-Tide-Ct-89141/home/29495913,GLVAR,2241467,N,Y,35.9933936,-115.1827326
PAST SALE,March-16-2021,Single Family Residential,3004 Appari Ct,Las Vegas,NV,89141,385000,3,2.75,Southern Highlands Parcel 420,1716,5227,2016,38,224,87,Sold,,,http://www.redfin.com/NV/Las-Vegas/3004-Appari-Ct-89141/home/113140430,GLVAR,2261874,N,Y,35.9666772,-115.1828252
PAST SALE,March-30-2021,Single Family Residential,3859 Reyes Ave,Las Vegas,NV,89141,899990,4,4.5,The Cove At Southern Highlands Phase 3,3593,6098,2018,24,250,87,Sold,,,http://www.redfin.com/NV/Las-Vegas/3859-Reyes-Ave-89141/home/145872533,GLVAR,2265507,N,Y,35.9592503,-115.1915061
PAST SALE,March-17-2021,Single Family Residential,10871 Calcedonian St,Las Vegas,NV,89141,380000,3,3.5,Royal Highlands At Southern Highlands,2247,4356,2005,37,169,115,Sold,,,http://www.redfin.com/NV/Las-Vegas/10871-Calcedonian-St-89141/home/29003139,GLVAR,2265468,N,Y,35.9919938,-115.1914865
PAST SALE,March-19-2021,Single Family Residential,11153 Campsie Fells Ct,Las Vegas,NV,89141,790000,5,3.5,Royal Highlands At Southern Highlands,5440,10019,2005,35,145,99,Sold,,,http://www.redfin.com/NV/Las-Vegas/11153-Campsie-Fells-Ct-89141/home/28993006,GLVAR,2258151,N,Y,35.9868973,-115.1917413
PAST SALE,March-19-2021,Single Family Residential,31 Eagles Landing Ln,Las Vegas,NV,89141,4600000,6,8.25,ESTATES AT SOUTHERN HIGHLANDS-,12696,46609,2005,35,362,67,Sold,,,http://www.redfin.com/NV/Las-Vegas/31-Eagles-Landing-Ln-89141/home/29849948,GLVAR,2237650,N,Y,35.9721597,-115.1993834
PAST SALE,April-7-2021,Single Family Residential,11096 Pentland Downs St,Las Vegas,NV,89141,735000,4,4.0,Royal Highlands At Southern Highlands,5209,9148,2006,16,141,60,Sold,,,http://www.redfin.com/NV/Las-Vegas/11096-Pentland-Downs-St-89141/home/28993194,GLVAR,2269147,N,Y,35.9877865,-115.1902591
PAST SALE,March-24-2021,Single Family Residential,11014 Royal Highlands St,Las Vegas,NV,89141,410000,3,2.5,Royal Highlands At Southern Highlands,2350,5663,2006,30,174,115,Sold,,,http://www.redfin.com/NV/Las-Vegas/11014-Royal-Highlands-St-89141/home/28992758,GLVAR,2270385,N,Y,35.9891237,-115.1963034
PAST SALE,March-24-2021,Single Family Residential,12231 Kings Eagle St,Las Vegas,NV,89141,680000,4,2.75,Parcel 422 At Southern Highlands,3241,6534,2015,30,210,75,Sold,,,http://www.redfin.com/NV/Las-Vegas/12231-Kings-Eagle-St-89141/home/101992414,GLVAR,2258916,N,Y,35.9673752,-115.1889249
PAST SALE,April-12-2021,Single Family Residential,4046 Villa Rafael Dr,Las Vegas,NV,89141,1060000,4,4.25,Tuscan Cliffs At Southern Highlands-Phase 1 Amd,4240,11326,2015,11,250,258,Sold,,,http://www.redfin.com/NV/Las-Vegas/4046-Villa-Rafael-Dr-89141/home/109621675,GLVAR,2222785,N,Y,35.9833002,-115.1936634
PAST SALE,March-29-2021,Single Family Residential,10639 Isola Bella St,Las Vegas,NV,89141,410001,3,2.5,Sienna Vista At Southern Highlands,2295,8712,2001,25,179,,Sold,,,http://www.redfin.com/NV/Las-Vegas/10639-Isola-Bella-St-89141/home/28968597,GLVAR,2271168,N,Y,35.9963568,-115.2027875
