SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-19-2021,Single Family Residential,3213 Barbuda Rd,Las Vegas,NV,89117,292900,2,2.0,Bayside Amd,1250,4356,1985,61,234,,Sold,,,http://www.redfin.com/NV/Las-Vegas/3213-Barbuda-Rd-89117/home/29533446,GLVAR,2258460,N,Y,36.1328029,-115.2841521
PAST SALE,February-12-2021,Single Family Residential,9549 Wooden Pier Way,Las Vegas,NV,89117,275000,2,2.5,Lakes Amd,2161,3920,1989,68,127,77,Sold,,,http://www.redfin.com/NV/Las-Vegas/9549-Wooden-Pier-Way-89117/home/29530187,GLVAR,2265892,N,Y,36.1344427,-115.3040616
PAST SALE,March-2-2021,Condo/Co-op,2200 Fort Apache Rd #2158,Las Vegas,NV,89117,170000,2,2.0,Canyon Lake,1053,1053,1991,50,161,311,Sold,,,http://www.redfin.com/NV/Las-Vegas/2200-S-Fort-Apache-Rd-89117/unit-2158/home/29449319,GLVAR,2264286,N,Y,36.1468342,-115.2967693
PAST SALE,March-15-2021,Condo/Co-op,2200 S Fort Apache Rd #2102,Las Vegas,NV,89117,185000,2,1.75,Canyon Lake,1053,,1991,37,176,312,Sold,,,http://www.redfin.com/NV/Las-Vegas/2200-S-Fort-Apache-Rd-89117/unit-2102/home/29449250,GLVAR,2272689,N,Y,36.1468342,-115.2967693
PAST SALE,March-15-2021,Single Family Residential,2704 Norbeck St,Las Vegas,NV,89117,310000,2,2.5,Section Seven,1701,4792,1988,37,182,26,Sold,,,http://www.redfin.com/NV/Las-Vegas/2704-Norbeck-St-89117/home/29529712,GLVAR,2264028,N,Y,36.1423263,-115.3045246
PAST SALE,March-29-2021,Single Family Residential,3116 Mediterranean Dr,Las Vegas,NV,89117,330000,2,2.0,Bayside,1250,4356,1987,23,264,22,Sold,,,http://www.redfin.com/NV/Las-Vegas/3116-Mediterranean-Dr-89117/home/29533448,GLVAR,2273459,N,Y,36.1343684,-115.2826704
PAST SALE,,Townhouse,2768 Lodestone Dr,Las Vegas,NV,89117,233000,2,2.0,,1186,,1987,,196,,,,,http://www.redfin.com/NV/Las-Vegas/2768-Lodestone-Dr-89117/home/29531119,,,N,Y,36.1414878,-115.291695
PAST SALE,February-12-2021,Condo/Co-op,2100 Quarry Ridge St #206,Las Vegas,NV,89117,230000,2,2.0,Stone Ridge Condo,1140,1140,2000,68,202,186,Sold,,,http://www.redfin.com/NV/Las-Vegas/2100-Quarry-Ridge-St-89117/unit-206/home/29526244,GLVAR,2255203,N,Y,36.1471623,-115.3126038
PAST SALE,February-9-2021,Condo/Co-op,2768 Lodestone Dr #2768,Las Vegas,NV,89117,233000,2,1.75,Park Oasis Amd,1186,1186,1987,71,196,250,Sold,,,http://www.redfin.com/NV/Las-Vegas/2768-Lodestone-Dr-89117/unit-2768/home/173383934,GLVAR,2237863,N,Y,36.1414878,-115.291695
PAST SALE,February-18-2021,Condo/Co-op,2200 Fort Apache Rd #2026,Las Vegas,NV,89117,123000,1,1.0,Canyon Lake,752,752,1991,62,164,312,Sold,,,http://www.redfin.com/NV/Las-Vegas/2200-S-Fort-Apache-Rd-89117/unit-2026/home/29449177,GLVAR,2257829,N,Y,36.1468342,-115.2967693
PAST SALE,,Single Family Residential,3321 Nigul Way,Las Vegas,NV,89117,285000,2,2.0,,1101,4356,1989,,259,,,,,http://www.redfin.com/NV/Las-Vegas/3321-Nigul-Way-89117/home/29534795,,,N,Y,36.1305838,-115.2825315
