SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-26-2021,Townhouse,215 Tower St,Las Vegas,NV,89101,320000,2,1.75,Fremont Street Loft Homes,1857,1742,2009,28,172,76,Sold,,,http://www.redfin.com/NV/Las-Vegas/215-Tower-St-89101/home/174618359,GLVAR,2276328,N,Y,36.1608639,-115.122483
PAST SALE,,Single Family Residential,517 N 8th St,Las Vegas,NV,89101,185000,2,1.0,,941,6098,1936,,197,,,,,http://www.redfin.com/NV/Las-Vegas/517-N-8th-St-89101/home/29347377,,,N,Y,36.1732588,-115.1342342
PAST SALE,March-12-2021,Single Family Residential,1917 Jansen Ave,Las Vegas,NV,89101,225000,4,2.75,Greater Las Vegas Add 3,1248,6098,1961,42,180,,Sold,,,http://www.redfin.com/NV/Las-Vegas/1917-E-Jansen-Ave-89101/home/29334289,GLVAR,2262069,N,Y,36.1825242,-115.1217726
PAST SALE,March-2-2021,Single Family Residential,101 Pearl St,Las Vegas,NV,89110,250000,4,1.75,Pecos Park,1352,6970,1970,52,185,,Sold,,,http://www.redfin.com/NV/Las-Vegas/101-N-Pearl-St-89101/home/29386369,GLVAR,2251890,N,Y,36.1626729,-115.0973331
PAST SALE,March-15-2021,Single Family Residential,2920 Brady Ave,Las Vegas,NV,89101,270000,3,1.5,College Park #35,1560,6970,1971,39,173,,Sold,,,http://www.redfin.com/NV/Las-Vegas/2920-E-Brady-Ave-89101/home/29332633,GLVAR,2265519,N,Y,36.1814028,-115.1091716
PAST SALE,,Single Family Residential,1501 E Margaret Ave,Las Vegas,NV,89101,165000,3,2.0,,1639,6534,1956,,101,,,,,http://www.redfin.com/NV/Las-Vegas/1501-E-Margaret-Ave-89101/home/29334542,,,N,Y,36.1761506,-115.127077
PAST SALE,,Single Family Residential,2206 Cedar Ave,Las Vegas,NV,89101,158000,3,1.5,,1391,6534,1947,,114,,,,,http://www.redfin.com/NV/Las-Vegas/2206-Cedar-Ave-89101/home/29349974,,,N,Y,36.1699138,-115.119132
PAST SALE,April-6-2021,Multi-Family (2-4 Unit),1811 Stewart Ave,Las Vegas,NV,89101,200000,2,2.0,Boulder Dam Homesite Add Tr #02,864,6098,1946,17,231,,Sold,,,http://www.redfin.com/NV/Las-Vegas/1811-Stewart-Ave-89101/home/29349961,GLVAR,2280639,N,Y,36.166649,-115.1235544
PAST SALE,April-2-2021,Single Family Residential,2208 Wendell Ave,Las Vegas,NV,89101,240000,3,2.0,Greater Las Vegas Add 3,1819,6098,1963,21,132,,Sold,,,http://www.redfin.com/NV/Las-Vegas/2208-E-Wendell-Ave-89101/home/29335930,GLVAR,2276060,N,Y,36.179128,-115.1191783
PAST SALE,,Single Family Residential,3120 Kaibab Ave,Las Vegas,NV,89101,217862,4,3.0,,2421,5663,1962,,90,,,,,http://www.redfin.com/NV/Las-Vegas/3120-Kaibab-Ave-89101/home/29332304,,,N,Y,36.187229,-115.104446
PAST SALE,,Single Family Residential,418 S 17th St,Las Vegas,NV,89104,60000,3,1.0,,1066,8712,1947,,56,,,,,http://www.redfin.com/NV/Las-Vegas/418-S-17th-St-89104/home/29348818,,,N,Y,36.1594867,-115.1291385
PAST SALE,February-25-2021,Condo/Co-op,353 E Bonneville Ave #627,Las Vegas,NV,89101,434900,2,2.0,Juhl,1322,,2008,57,329,549,Sold,,,http://www.redfin.com/NV/Las-Vegas/353-E-Bonneville-Ave-89101/unit-627/home/29816807,GLVAR,2260780,N,Y,36.1639701,-115.1463479
PAST SALE,February-18-2021,Condo/Co-op,900 Las Vegas Blvd #1114,Las Vegas,NV,89101,339000,2,2.0,Soho Lofts,1277,,2005,64,265,599,Sold,,,http://www.redfin.com/NV/Las-Vegas/900-S-Las-Vegas-Blvd-89101/unit-1114/home/29052318,GLVAR,2226627,N,Y,36.159942,-115.147445
PAST SALE,January-25-2021,Condo/Co-op,150 Las Vegas Blvd #1115,Las Vegas,NV,89101,440000,2,2.0,STREAMLINE TOWER,1698,,2007,88,259,732,Sold,,,http://www.redfin.com/NV/Las-Vegas/150-Las-Vegas-Blvd-N-89101/unit-1115/home/29813801,GLVAR,2142191,N,Y,36.1699412,-115.1398296
PAST SALE,February-25-2021,Single Family Residential,1409 E Wilson Ave,Las Vegas,NV,89101,245000,4,2.0,Greater Las Vegas Add Tr 2,1250,9148,1956,57,196,,Sold,,,http://www.redfin.com/NV/Las-Vegas/1409-E-Wilson-Ave-89101/home/29334517,GLVAR,2260501,N,Y,36.1754256,-115.1275634
PAST SALE,,Single Family Residential,920 Biltmore Dr,Las Vegas,NV,89101,145000,3,1.5,,1770,6098,1942,,82,,,,,http://www.redfin.com/NV/Las-Vegas/920-Biltmore-Dr-89101/home/29337206,,,N,Y,36.1803799,-115.1381255
PAST SALE,February-3-2021,Condo/Co-op,353 E Bonneville Ave #349,Las Vegas,NV,89101,196900,0,1.0,Juhl,587,,2008,79,335,459,Sold,,,http://www.redfin.com/NV/Las-Vegas/353-E-Bonneville-Ave-89101/unit-349/home/29815172,GLVAR,2209866,N,Y,36.1639701,-115.1463479
PAST SALE,February-24-2021,Single Family Residential,1712 Poplar Ave,Las Vegas,NV,89101,205000,3,2.0,Boulder Dam Homesite Add Tr #02,1080,6534,1953,58,190,,Sold,,,http://www.redfin.com/NV/Las-Vegas/1712-Poplar-Ave-89101/home/29350042,GLVAR,2254073,N,Y,36.1690417,-115.1244596
PAST SALE,March-1-2021,Condo/Co-op,200 Hoover Ave #1706,Las Vegas,NV,89101,425000,1,1.75,NEWPORT LOFTS,1650,,2006,53,258,619,Sold,,,http://www.redfin.com/NV/Las-Vegas/200-Hoover-Ave-89101/unit-1706/home/29792185,GLVAR,2268234,N,Y,36.1614954,-115.1495905
PAST SALE,,Single Family Residential,1500 E Wilson Ave,Las Vegas,NV,89101,157000,3,2.0,,1180,6970,1956,,133,,,,,http://www.redfin.com/NV/Las-Vegas/1500-E-Wilson-Ave-89101/home/29334536,,,N,Y,36.175912,-115.127077
