SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-9-2021,Condo/Co-op,9901 Trailwood Dr #1042,Las Vegas,NV,89134,259000,2,2.5,Pacific Homes At The Trails,1327,1400,1997,45,195,160,Sold,,,http://www.redfin.com/NV/Las-Vegas/9901-Trailwood-Dr-89134/unit-1042/home/29154925,GLVAR,2263393,N,Y,36.1931901,-115.3122102
PAST SALE,April-14-2021,Condo/Co-op,9901 Trailwood Dr #2132,Las Vegas,NV,89134,290500,3,2.0,Pacific Homes At The Trails,1319,,2002,9,220,160,Sold,,,http://www.redfin.com/NV/Las-Vegas/9901-Trailwood-Dr-89134/unit-2132/home/29155761,GLVAR,2278056,N,Y,36.1931901,-115.3122102
PAST SALE,February-5-2021,Condo/Co-op,9901 Trailwood Dr #2066,Las Vegas,NV,89134,248000,2,2.0,Pacific Homes At The Trails,1138,2364,1997,77,218,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/9901-Trailwood-Dr-89134/unit-2066/home/29154893,GLVAR,2257680,N,Y,36.1931901,-115.3122102
PAST SALE,January-28-2021,Condo/Co-op,9901 Trailwood Dr #1128,Las Vegas,NV,89134,220000,2,2.0,Pt Pacific Homes At The Trails Amd,1234,2364,2002,85,178,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/9901-Trailwood-Dr-89134/unit-1128/home/29155997,GLVAR,2251691,N,Y,36.1931901,-115.3122102
PAST SALE,April-16-2021,Single Family Residential,9809 Double Rock Dr,Las Vegas,NV,89134,379000,3,2.0,Sequoia Phase 2,1548,4792,1995,7,245,50,Sold,,,http://www.redfin.com/NV/Las-Vegas/9809-Double-Rock-Dr-89134/home/29156101,GLVAR,2272883,N,Y,36.1910956,-115.3112843
PAST SALE,April-22-2021,Condo/Co-op,9901 Trailwood Dr #2104,Las Vegas,NV,89134,264000,3,2.0,Pacific Homes At The Trails,1319,,1999,1,200,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/9901-Trailwood-Dr-89134/unit-2104/home/29154877,GLVAR,2277142,N,Y,36.1931901,-115.3122102
PAST SALE,April-22-2021,Condo/Co-op,9901 Trailwood Dr #2158,Las Vegas,NV,89134,245197,2,2.0,Pt Pacific Homes At The Trails Amd,1138,,2002,1,215,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/9901-Trailwood-Dr-89134/unit-2158/home/29155986,GLVAR,2277369,N,Y,36.1931901,-115.3122102
PAST SALE,April-19-2021,Condo/Co-op,9901 Trailwood Dr #2105,Las Vegas,NV,89134,255000,3,2.0,Pt Pacific Homes At The Trails Amd,1319,,2001,4,193,172,Sold,,,http://www.redfin.com/NV/Las-Vegas/9901-Trailwood-Dr-89134/unit-2105/home/29156000,GLVAR,2268926,N,Y,36.1931901,-115.3122102
