SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-29-2021,Townhouse,10008 Government Point Way #102,Las Vegas,NV,89183,270000,3,2.5,Saint Rose Court,1423,871,2007,84,190,140,Sold,,,http://www.redfin.com/NV/Las-Vegas/10008-Government-Point-Way-89183/unit-102/home/29609192,GLVAR,2251783,N,Y,36.007752,-115.120476
PAST SALE,February-24-2021,Condo/Co-op,2300 Silverado Ranch Blvd #1020,Las Vegas,NV,89183,140000,1,1.0,Latigo,705,,1997,58,199,185,Sold,,,http://www.redfin.com/NV/Las-Vegas/2300-E-Silverado-Ranch-Blvd-89123/unit-1020/home/29069611,GLVAR,2261370,N,Y,36.0142661,-115.1208679
PAST SALE,February-5-2021,Condo/Co-op,2300 Silverado Ranch Blvd #2129,Las Vegas,NV,89183,175000,3,2.0,Latigo,1167,,1997,77,150,250,Sold,,,http://www.redfin.com/NV/Las-Vegas/2300-E-Silverado-Ranch-Blvd-89123/unit-2129/home/29070120,GLVAR,2227115,N,Y,36.0142661,-115.1208679
PAST SALE,February-12-2021,Single Family Residential,1975 Dragonslayer Ave,Las Vegas,NV,89183,343500,3,2.5,Silverado Springs-Phase 2,2065,3485,2001,70,166,,Sold,,,http://www.redfin.com/NV/Las-Vegas/1975-Dragonslayer-Ave-89183/home/29824753,GLVAR,2253536,N,Y,36.0090619,-115.1248765
PAST SALE,January-29-2021,Single Family Residential,1916 Silver Breeze Ave,Las Vegas,NV,89183,425000,4,2.5,Silverado Trails South,1930,5227,2000,84,220,19,Sold,,,http://www.redfin.com/NV/Las-Vegas/1916-Silver-Breeze-Ave-89183/home/29637526,GLVAR,2247440,N,Y,36.0130179,-115.1258957
PAST SALE,February-10-2021,Condo/Co-op,2300 Silverado Ranch Blvd #2117,Las Vegas,NV,89183,135500,1,1.0,Latigo,705,,1997,72,192,150,Sold,,,http://www.redfin.com/NV/Las-Vegas/2300-E-Silverado-Ranch-Blvd-89123/unit-2117/home/29070104,GLVAR,2254202,N,Y,36.0142661,-115.1208679
PAST SALE,January-28-2021,Single Family Residential,10594 Parthenon St,Las Vegas,NV,89183,460000,4,2.5,Silverado Court 4,2904,4356,2017,85,158,23,Sold,,,http://www.redfin.com/NV/Las-Vegas/10594-Parthenon-St-89183/home/113712508,GLVAR,2256388,N,Y,35.9970839,-115.1464174
PAST SALE,January-27-2021,Single Family Residential,1657 Balsam Mist Ave,Las Vegas,NV,89183,374999,4,2.25,Silverado Terrace,2212,4356,1999,86,170,15,Sold,,,http://www.redfin.com/NV/Las-Vegas/1657-E-Balsam-Mist-Ave-89183/home/29637279,GLVAR,2256739,N,Y,36.0065028,-115.1297407
PAST SALE,January-29-2021,Townhouse,10108 Sunset Palisades Way #102,Las Vegas,NV,89183,275000,3,2.5,Saint Rose Court,1423,871,2010,84,193,115,Sold,,,http://www.redfin.com/NV/Las-Vegas/10108-Sunset-Palisades-Way-89183/unit-102/home/35656506,GLVAR,2261108,N,Y,36.006056,-115.120499
PAST SALE,January-27-2021,Condo/Co-op,10245 Maryland Pkwy #1212,Las Vegas,NV,89183,185500,2,1.75,Mission Pointe South,1053,1053,2004,86,176,165,Sold,,,http://www.redfin.com/NV/Las-Vegas/10245-S-Maryland-Pkwy-89183/unit-1212/home/28975648,GLVAR,2231199,N,Y,36.0039147,-115.1390636
PAST SALE,February-1-2021,Condo/Co-op,555 Silverado Ranch Blvd #2029,Las Vegas,NV,89183,177000,3,2.0,Montana Condo,1167,,1999,81,152,247,Sold,,,http://www.redfin.com/NV/Las-Vegas/555-E-Silverado-Ranch-Blvd-89183/unit-2029/home/29070164,GLVAR,2242918,N,Y,36.0117512,-115.151705
PAST SALE,February-4-2021,Single Family Residential,11873 Bella Luna St,Las Vegas,NV,89183,262500,3,1.75,Terracina,1106,3485,2003,78,237,22,Sold,,,http://www.redfin.com/NV/Las-Vegas/11873-Bella-Luna-St-89183/home/29946173,GLVAR,2255751,N,Y,35.9742822,-115.1644829
PAST SALE,February-3-2021,Single Family Residential,11843 Magliana St,Las Vegas,NV,89183,300000,3,2.0,Terracina Phase 1,1561,4356,2002,79,192,18,Sold,,,http://www.redfin.com/NV/Las-Vegas/11843-Magliana-St-89183/home/29921127,GLVAR,2258276,N,Y,35.9746106,-115.1669379
PAST SALE,January-29-2021,Single Family Residential,11931 Camden Brook St,Las Vegas,NV,89183,285000,3,2.5,Haven Suellen,1486,3049,2006,84,192,39,Sold,,,http://www.redfin.com/NV/Las-Vegas/11931-Camden-Brook-St-89183/home/29057690,GLVAR,2255100,N,Y,35.9731384,-115.1690686
