SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-4-2021,Condo/Co-op,816 Yacht Harbor Dr #102,Las Vegas,NV,89145,163000,2,2.0,Brava Condo,1168,,1994,59,140,170,Sold,,,http://www.redfin.com/NV/Las-Vegas/816-Yacht-Harbor-Dr-89145/unit-102/home/29220455,GLVAR,2255798,N,Y,36.1627204,-115.2671351
PAST SALE,April-1-2021,Condo/Co-op,2637 S Durango Dr #203,Las Vegas,NV,89117,193000,2,2.0,Admirals Point Amd,1076,1076,1990,31,179,240,Sold,,,http://www.redfin.com/NV/Las-Vegas/2637-S-Durango-Dr-89117/unit-203/home/29533847,GLVAR,2270150,N,Y,36.140642,-115.280202
PAST SALE,April-2-2021,Condo/Co-op,2606 Durango Dr #138,Las Vegas,NV,89117,176000,2,2.0,Whispering Lakes,1128,,1989,30,156,194,Sold,,,http://www.redfin.com/NV/Las-Vegas/2606-S-Durango-Dr-89117/unit-138/home/29013315,GLVAR,2259643,N,Y,36.1416389,-115.2785754
PAST SALE,March-29-2021,Condo/Co-op,9070 Spring Mountain Rd #122,Las Vegas,NV,89117,155000,2,2.0,Lakeview Condo,882,,1993,34,176,218,Sold,,,http://www.redfin.com/NV/Las-Vegas/9070-Spring-Mountain-Rd-89117/unit-122/home/29551278,GLVAR,2266242,N,Y,36.1268811,-115.2893611
PAST SALE,March-19-2021,Townhouse,7822 Gable Ln,Las Vegas,NV,89145,230000,2,2.0,Brava Condo,1058,3364,1995,44,217,199,Sold,,,http://www.redfin.com/NV/Las-Vegas/7822-Gable-Ln-89145/home/29221582,GLVAR,2265961,N,Y,36.162467,-115.2654852
PAST SALE,March-19-2021,Single Family Residential,1601 Saint Katherine Cir,Las Vegas,NV,89117,485000,2,2.5,Churchill Estate,2287,8712,1993,44,212,149,Sold,,,http://www.redfin.com/NV/Las-Vegas/1601-St-Katherine-Cir-89117/home/29527033,GLVAR,2264189,N,Y,36.1527293,-115.2991769
PAST SALE,April-15-2021,Condo/Co-op,8600 Charleston Blvd #2182,Las Vegas,NV,89117,185000,2,2.0,Verano Condo,998,,1990,17,185,195,Sold,,,http://www.redfin.com/NV/Las-Vegas/8600-W-Charleston-Blvd-89117/unit-2182/home/29180355,GLVAR,2283911,N,Y,36.1599646,-115.2818601
PAST SALE,April-8-2021,Condo/Co-op,2200 Fort Apache Rd #2050,Las Vegas,NV,89117,185000,2,2.0,Canyon Lake,1053,,1991,24,176,311,Sold,,,http://www.redfin.com/NV/Las-Vegas/2200-S-Fort-Apache-Rd-89117/unit-2050/home/29486759,GLVAR,2273966,N,Y,36.1468342,-115.2967693
PAST SALE,February-12-2021,Townhouse,1040 Coatbridge St,Las Vegas,NV,89145,302000,2,2.5,Queensridge Fairway Homes-Phase 2,1598,2178,2001,79,189,135,Sold,,,http://www.redfin.com/NV/Las-Vegas/1040-Coatbridge-St-89145/home/29213813,GLVAR,2232279,N,Y,36.1593422,-115.293806
PAST SALE,February-19-2021,Townhouse,1037 Prestwick St,Las Vegas,NV,89145,337000,2,2.5,Queensridge Fairway Homes-Phase 2,1598,2178,2001,72,211,175,Sold,,,http://www.redfin.com/NV/Las-Vegas/1037-Prestwick-St-89145/home/29213488,GLVAR,2254031,N,Y,36.1594916,-115.2951719
PAST SALE,March-3-2021,Condo/Co-op,2200 Fort Apache Rd #2079,Las Vegas,NV,89117,134900,1,0.75,Canyon Lake,752,,1991,60,179,312,Sold,,,http://www.redfin.com/NV/Las-Vegas/2200-S-Fort-Apache-Rd-89117/unit-2079/home/29486839,GLVAR,2257467,N,Y,36.1468342,-115.2967693
PAST SALE,February-11-2021,Single Family Residential,9124 Cypress Point Way,Las Vegas,NV,89117,308000,2,2.25,Carmel Point #5 By Lewis Homes,1389,11326,1988,80,222,21,Sold,,,http://www.redfin.com/NV/Las-Vegas/9124-Cypress-Point-Rd-89117/home/29532665,GLVAR,2214012,N,Y,36.1331297,-115.2966536
PAST SALE,March-5-2021,Condo/Co-op,9325 Desert Inn Rd #250,Las Vegas,NV,89117,173500,2,2.0,Pacific Harbors At The Lakes,985,,1991,58,176,265,Sold,,,http://www.redfin.com/NV/Las-Vegas/9325-W-Desert-Inn-Rd-89117/unit-250/home/29030390,GLVAR,2262635,N,Y,36.1289866,-115.2951951
PAST SALE,,Single Family Residential,1721 Winners Cup Dr,Las Vegas,NV,89117,188591,2,2.0,,1259,5227,1990,,150,,,,,http://www.redfin.com/NV/Las-Vegas/1721-Winners-Cup-Dr-89117/home/29527575,,,N,Y,36.1507801,-115.3054506
PAST SALE,March-24-2021,Condo/Co-op,3320 Fort Apache Rd #106,Las Vegas,NV,89117,171000,2,2.0,Palisades Point Amd,1149,,1994,39,149,175,Sold,,,http://www.redfin.com/NV/Las-Vegas/3320-S-Fort-Apache-Rd-89117/unit-106/home/29552155,GLVAR,2263106,N,Y,36.1281469,-115.2966304
