SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,6849 Fallen Rock St,North Las Vegas,NV,89084,290000,4,3.5,,3289,6534,2020,,88,,,,,http://www.redfin.com/NV/North-Las-Vegas/6849-Fallen-Rock-St-89084/home/166446069,,,N,Y,36.285629,-115.165471
PAST SALE,February-16-2021,Single Family Residential,1316 Alamosa Ridge Ct,North Las Vegas,NV,89084,392000,4,3.0,Eldorado Rcl 25 Phase 2,2373,6970,2014,75,165,59,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/1316-Alamosa-Ridge-Ct-89084/home/92906065,GLVAR,2257764,N,Y,36.2828632,-115.1608004
PAST SALE,April-23-2021,Townhouse,7035 Denio Island St,North Las Vegas,NV,89084,351000,4,2.5,Villages At Tule Spgs Village 3 - Parcel 304,1989,3485,2019,9,176,35,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/7035-Denio-Island-St-89084/home/166446210,GLVAR,2278808,N,Y,36.2885224,-115.1619313
PAST SALE,February-23-2021,Single Family Residential,7837 Warm Winds St Lot 8,North Las Vegas,NV,89084,417219,5,2.5,VALLEY VISTA PARCEL 1.4,2988,5227,2020,68,140,48,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/7837-Warm-Winds-ST-89084/unit-8/home/173882136,GLVAR,2253705,N,Y,36.2896772,-115.1802914
PAST SALE,February-23-2021,Single Family Residential,4224 Kibraney Ave Lot 170,North Las Vegas,NV,89084,436309,4,3.0,Orion Pointe,2868,4992,2020,68,152,59,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/4224-Kibraney-AVE-89084/unit-170/home/173388042,GLVAR,2238435,N,Y,36.2896772,-115.1802914
PAST SALE,February-19-2021,Single Family Residential,4105 Falcons Flight Ave,North Las Vegas,NV,89084,625000,5,3.25,Astoria At Aliante-Parcel 17,3598,9148,2005,72,174,53,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/4105-W-Falcons-Flight-Ave-89084/home/29017761,GLVAR,2249284,N,Y,36.2896456,-115.1949834
PAST SALE,February-24-2021,Single Family Residential,3413 Fledgling Dr,North Las Vegas,NV,89084,565000,4,4.5,Club Aliante Phase 2,3635,8276,2006,67,155,45,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/3413-Fledgling-Dr-89084/home/29016816,GLVAR,2264420,N,Y,36.2915825,-115.185998
PAST SALE,March-19-2021,Single Family Residential,4457 Lantern Point Ave Lot 197,Las Vegas,NV,89084,337990,4,2.5,Valley Vista Parcel 3.5,1836,3920,2020,44,184,59,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/4457-Lantern-Point-Ave-89084/unit-197/home/173710318,GLVAR,2248326,N,Y,36.2946794,-115.2008374
PAST SALE,March-18-2021,Single Family Residential,7633 Rosebark Cliffs St,North Las Vegas,NV,89084,435000,5,2.5,Valley Vista Parcel 14,2950,3920,2019,45,147,48,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/7633-Rosebark-Cliffs-St-89084/home/167598945,GLVAR,2266367,N,Y,36.2999585,-115.2043548
PAST SALE,March-26-2021,Single Family Residential,4540 Moon Hill Rock Ave,North Las Vegas,NV,89084,423000,5,2.5,Valley Vista Parcel 14,2818,4356,2019,37,150,35,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/4540-Moon-Hill-Rock-Ave-89084/home/167599822,GLVAR,2263928,N,Y,36.300836,-115.2036
PAST SALE,April-21-2021,Single Family Residential,8032 Pink Desert St,North Las Vegas,NV,89085,445000,4,3.5,Westwind,2337,6970,2007,11,190,30,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/8032-Pink-Desert-St-89085/home/29058734,GLVAR,2279104,N,Y,36.3074299,-115.203257
PAST SALE,April-26-2021,Single Family Residential,8204 Chimney Bluffs St,North Las Vegas,NV,89085,430000,4,4.0,Nelson Ranch,3032,5663,2008,6,142,95,Sold,,,http://www.redfin.com/NV/North-Las-Vegas/8204-Chimney-Bluff-St-89085/home/29059314,GLVAR,2276565,N,Y,36.3100858,-115.1902823
