SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-25-2021,Single Family Residential,3252 Hill Valley St,Las Vegas,NV,89129,415000,2,2.5,Cheyenne Hualapai,1944,8712,2000,86,213,24,Sold,,,http://www.redfin.com/NV/Las-Vegas/3252-Hill-Valley-St-89129/home/29105069,GLVAR,2255743,N,Y,36.2205577,-115.3183216
PAST SALE,March-8-2021,Condo/Co-op,10550 Alexander Rd #1199,Las Vegas,NV,89129,164000,1,1.0,Chateau Versailles Condo,772,,2003,44,212,145,Sold,,,http://www.redfin.com/NV/Las-Vegas/10550-W-Alexander-Rd-89129/unit-1199/home/29277438,GLVAR,2270886,N,Y,36.234752,-115.327994
PAST SALE,March-5-2021,Condo/Co-op,10550 Alexander Rd #2118,Las Vegas,NV,89129,164000,1,1.0,Chateau Versailles Condo,821,,2003,47,200,145,Sold,,,http://www.redfin.com/NV/Las-Vegas/10550-W-Alexander-Rd-89129/unit-2118/home/29277340,GLVAR,2270852,N,Y,36.235421,-115.327115
PAST SALE,March-29-2021,Condo/Co-op,3812 Ormond Beach St #201,Las Vegas,NV,89129,199900,2,2.0,Lone Mountain Condos,1110,1500,2003,23,180,165,Sold,,,http://www.redfin.com/NV/Las-Vegas/3812-Ormond-Beach-St-89129/unit-201/home/29930524,GLVAR,2269182,N,Y,36.229775,-115.317141
PAST SALE,February-5-2021,Condo/Co-op,10550 Alexander Rd #2040,Las Vegas,NV,89129,225000,2,2.0,Chateau Versailles Condo,1270,,2003,75,177,145,Sold,,,http://www.redfin.com/NV/Las-Vegas/10550-W-Alexander-Rd-89129/unit-2040/home/29277449,GLVAR,2256312,N,Y,36.234517,-115.326394
PAST SALE,February-4-2021,Condo/Co-op,10550 Alexander Rd #2072,Las Vegas,NV,89129,173500,1,1.0,Chateau Versailles Condo,821,,2003,76,211,145,Sold,,,http://www.redfin.com/NV/Las-Vegas/10550-W-Alexander-Rd-89129/unit-2072/home/29277547,GLVAR,2259360,N,Y,36.235536,-115.326369
PAST SALE,January-29-2021,Single Family Residential,9325 Dancing Daffodil Ave,Las Vegas,NV,89129,245000,2,2.0,Summersprings,958,4356,1996,82,256,,Sold,,,http://www.redfin.com/NV/Las-Vegas/9325-Dancing-Daffodil-Ave-89129/home/29123088,GLVAR,2244263,N,Y,36.2247158,-115.2990843
PAST SALE,February-26-2021,Single Family Residential,3512 Summersprings Dr,Las Vegas,NV,89129,251000,2,2.0,Summersprings-Unit 1,964,3920,1994,54,260,,Sold,,,http://www.redfin.com/NV/Las-Vegas/3512-Summersprings-Dr-89129/home/29124786,GLVAR,2262224,N,Y,36.2244952,-115.2952182
PAST SALE,February-23-2021,Single Family Residential,7136 Overhill Ave,Las Vegas,NV,89129,290500,2,2.0,Lone Mountain Village,1248,5227,1994,57,233,13,Sold,,,http://www.redfin.com/NV/Las-Vegas/7136-Overhill-Ave-89129/home/29119518,GLVAR,2268099,N,Y,36.2445931,-115.2509049
PAST SALE,January-25-2021,Townhouse,8465 Majestic View Ave,Las Vegas,NV,89129,210000,2,2.5,Mira Vista,1281,2178,1997,86,164,70,Sold,,,http://www.redfin.com/NV/Las-Vegas/8465-Majestic-View-Ave-89129/home/29127138,GLVAR,2231867,N,Y,36.222716,-115.277948
PAST SALE,March-12-2021,Townhouse,10500 Nordic Cliff Ave,Las Vegas,NV,89129,240000,2,2.5,Cliff Shadows Twnhms,1396,1307,2007,40,172,200,Sold,,,http://www.redfin.com/NV/Las-Vegas/10500-Nordic-Cliff-Ave-89129/home/29277333,GLVAR,2272116,N,Y,36.246564,-115.325789
PAST SALE,February-3-2021,Condo/Co-op,3511 Desert Cliff St #102,Las Vegas,NV,89129,207000,2,1.5,Gowan Cliff Shadows Condo,1054,,2004,77,196,205,Sold,,,http://www.redfin.com/NV/Las-Vegas/3511-Desert-Cliff-St-89129/unit-102/home/29007242,GLVAR,2247224,N,Y,36.2245025,-115.3306596
PAST SALE,February-18-2021,Condo/Co-op,3832 Ormond Beach St #201,Las Vegas,NV,89129,195000,2,2.0,Lone Mountain Condos,1110,,2003,62,176,165,Sold,,,http://www.redfin.com/NV/Las-Vegas/3832-Ormond-Beach-St-89129/unit-201/home/29930306,GLVAR,2257498,N,Y,36.2303307,-115.317141
PAST SALE,January-22-2021,Condo/Co-op,10120 Cedar Key Ave #204,Las Vegas,NV,89129,205000,2,2.0,Lone Mountain Condos,1110,,2003,89,185,165,Sold,,,http://www.redfin.com/NV/Las-Vegas/10120-Cedar-Key-Ave-89129/unit-204/home/29930058,GLVAR,2241180,N,Y,36.2310367,-115.3161224
PAST SALE,March-15-2021,Condo/Co-op,3822 Ormond Beach St #202,Las Vegas,NV,89129,202000,2,2.0,Lone Mountain Condos,1232,7016,2003,37,164,165,Sold,,,http://www.redfin.com/NV/Las-Vegas/3822-Ormond-Beach-St-89129/unit-202/home/29930508,GLVAR,2262093,N,Y,36.2300131,-115.317141
PAST SALE,April-8-2021,Single Family Residential,10385 Prairie Schooner Ave,Las Vegas,NV,89129,263000,2,2.5,Sierra Crossings-Phase 1,1340,2178,2003,13,196,120,Sold,,,http://www.redfin.com/NV/Las-Vegas/10385-Prairie-Schooner-Ave-89129/home/29930133,GLVAR,2276478,N,Y,36.2266793,-115.3228587
PAST SALE,April-9-2021,Condo/Co-op,10550 Alexander Rd #2068,Las Vegas,NV,89129,239000,2,2.0,Chateau Versailles Condo,1270,1270,2003,12,188,145,Sold,,,http://www.redfin.com/NV/Las-Vegas/10550-W-Alexander-Rd-89129/unit-2068/home/29277553,GLVAR,2271914,N,Y,36.2355361,-115.326369
PAST SALE,March-19-2021,Condo/Co-op,3672 Angela Robin St #105,Las Vegas,NV,89129,184700,2,2.0,Sunhampton Condo,1091,1091,1996,33,169,180,Sold,,,http://www.redfin.com/NV/Las-Vegas/3672-Angela-Robin-St-89129/unit-105/home/29130203,GLVAR,2268487,N,Y,36.2269105,-115.248057
PAST SALE,March-15-2021,Townhouse,9705 Tiaquinn Ave #101,Las Vegas,NV,89129,260000,2,1.75,Cheyenne Ridge Condos-Phase 1 2nd Amd,1387,1817,1996,37,187,265,Sold,,,http://www.redfin.com/NV/Las-Vegas/9705-Tiaquinn-Ave-89129/unit-101/home/29121278,GLVAR,2262288,N,Y,36.222382,-115.3073257
PAST SALE,January-28-2021,Condo/Co-op,3975 N Hualapai Way #274,Las Vegas,NV,89129,209000,2,2.0,Cambria Condo Amd,1200,,2007,83,174,210,Sold,,,http://www.redfin.com/NV/Las-Vegas/3975-N-Hualapai-Way-89129/unit-274/home/29061325,GLVAR,2258494,N,Y,36.2314754,-115.3159372
PAST SALE,February-11-2021,Single Family Residential,10524 Cold Mountain Ave,Las Vegas,NV,89129,245000,2,2.5,Sierra 2,1419,1742,2005,69,173,40,Sold,,,http://www.redfin.com/NV/Las-Vegas/10524-Cold-Mountain-Ave-89129/home/29011951,GLVAR,2260573,N,Y,36.2232094,-115.3278587
PAST SALE,February-9-2021,Condo/Co-op,3574 Desert Cliff St #103,Las Vegas,NV,89129,194000,2,1.75,Gowan Cliff Shadows Condo,1054,,2004,71,184,216,Sold,,,http://www.redfin.com/NV/Las-Vegas/3574-Desert-Cliff-St-89129/unit-103/home/29008723,GLVAR,2242592,N,Y,36.225194,-115.3302777
PAST SALE,February-25-2021,Condo/Co-op,3545 Cactus Shadow St #202,Las Vegas,NV,89129,186900,2,2.0,Gowan Cliff Shadows Condo,1054,,2004,55,177,205,Sold,,,http://www.redfin.com/NV/Las-Vegas/3545-Cactus-Shadow-St-89129/unit-202/home/29001940,GLVAR,2259695,N,Y,36.2248492,-115.3315855
PAST SALE,April-2-2021,Condo/Co-op,3314 Indian Shadow St #104,Las Vegas,NV,89129,205000,2,2.0,Gowan Cliff Shadows Condo,1054,,2004,19,194,170,Sold,,,http://www.redfin.com/NV/Las-Vegas/3314-Indian-Shadow-St-89129/unit-104/home/28985576,GLVAR,2270703,N,Y,36.2220291,-115.3300115
PAST SALE,March-24-2021,Condo/Co-op,3451 Desert Cliff St #201,Las Vegas,NV,89129,203000,2,1.75,Gowan Cliff Shadows Condo,1054,1054,2004,28,193,210,Sold,,,http://www.redfin.com/NV/Las-Vegas/3451-Desert-Cliff-St-89129/unit-201/home/28985653,GLVAR,2267781,N,Y,36.2237087,-115.3306596
PAST SALE,March-25-2021,Condo/Co-op,3460 Cactus Shadow St #104,Las Vegas,NV,89129,211000,2,2.0,Gowan Cliff Shadows Condo,1054,,2004,27,200,205,Sold,,,http://www.redfin.com/NV/Las-Vegas/3460-Cactus-Shadow-St-89129/unit-104/home/28985663,GLVAR,2268734,N,Y,36.2239426,-115.33103
PAST SALE,April-16-2021,Condo/Co-op,3575 Cactus Shadow St #203,Las Vegas,NV,89129,216000,2,1.75,Gowan Cliff Shadows Condo,1242,,2004,5,174,205,Sold,,,http://www.redfin.com/NV/Las-Vegas/3575-Cactus-Shadow-St-89129/unit-203/home/29004282,GLVAR,2269905,N,Y,36.2250874,-115.3315855
PAST SALE,April-12-2021,Townhouse,10459 Tuscany Rose Ct,Las Vegas,NV,89129,258000,2,2.5,Spinnaker Village 3,1381,1742,2007,9,187,115,Sold,,,http://www.redfin.com/NV/Las-Vegas/10459-Tuscany-Rose-Ct-89129/home/29313618,GLVAR,2272846,N,Y,36.221154,-115.324332
PAST SALE,March-23-2021,Condo/Co-op,10190 Deerfield Beach Ave #201,Las Vegas,NV,89129,255000,2,1.75,Lone Mountain Condos,1280,,2003,29,199,165,Sold,,,http://www.redfin.com/NV/Las-Vegas/10190-Deerfield-Beach-Ave-89129/unit-201/home/29930080,GLVAR,2272905,N,Y,36.232474,-115.317141
PAST SALE,January-29-2021,Single Family Residential,9712 Standard Ave,Las Vegas,NV,89129,380000,2,3.0,Cheyenne Ridge Phase 2,2289,7841,1996,82,166,50,Sold,,,http://www.redfin.com/NV/Las-Vegas/9712-Standard-Ave-89129/home/29121410,GLVAR,2248472,N,Y,36.2272563,-115.3076267
PAST SALE,February-23-2021,Single Family Residential,3712 Vanishing Point St,Las Vegas,NV,89129,252900,2,2.5,Sierra Crossings-Phase 2,1340,1742,2004,57,189,120,Sold,,,http://www.redfin.com/NV/Las-Vegas/3712-Vanishing-Point-St-89129/home/28985770,GLVAR,2258027,N,Y,36.2280059,-115.3231365
