SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-4-2021,Single Family Residential,8822 Shamu Ct,Las Vegas,NV,89147,465000,5,3.0,Palomita,2426,6534,1995,48,192,,Sold,,,http://www.redfin.com/NV/Las-Vegas/8822-Shamu-Ct-89147/home/29553895,GLVAR,2257426,N,Y,36.1213379,-115.2838743
PAST SALE,March-12-2021,Single Family Residential,7945 Sky Birch Ct,Las Vegas,NV,89147,299000,2,2.0,Buffalo Twain,1366,3920,1995,40,219,,Sold,,,http://www.redfin.com/NV/Las-Vegas/7945-Sky-Birch-Ct-89147/home/29550022,GLVAR,2262855,N,Y,36.1199182,-115.264195
PAST SALE,March-12-2021,Townhouse,7974 Cina Ave,Las Vegas,NV,89147,250000,2,2.25,Oak Villas,1287,2178,1994,40,194,88,Sold,,,http://www.redfin.com/NV/Las-Vegas/7974-Cina-Ave-89147/home/29561813,GLVAR,2265054,N,Y,36.113759,-115.265015
PAST SALE,March-17-2021,Single Family Residential,4741 San Dimas Ct,Las Vegas,NV,89147,465000,4,2.75,Rancho Las Brisas R-2,2890,7841,1995,35,161,17,Sold,,,http://www.redfin.com/NV/Las-Vegas/4741-San-Dimas-Ct-89147/home/29563882,GLVAR,2269621,N,Y,36.1028788,-115.2688023
PAST SALE,February-26-2021,Single Family Residential,4731 Siegfried St,Las Vegas,NV,89147,335500,3,2.0,Spring Valley,1555,6534,1988,54,216,14,Sold,,,http://www.redfin.com/NV/Las-Vegas/4731-Siegfried-St-89147/home/29566858,GLVAR,2260400,N,Y,36.1033261,-115.2558367
PAST SALE,March-19-2021,Single Family Residential,4709 Illustrious St,Las Vegas,NV,89147,430000,4,3.0,Spring Valley,2449,6534,1988,33,176,14,Sold,,,http://www.redfin.com/NV/Las-Vegas/4709-Illustrious-St-89147/home/29565947,GLVAR,2270093,N,Y,36.1042848,-115.2559061
PAST SALE,March-16-2021,Townhouse,6964 Mountain Meadow Ln,Las Vegas,NV,89147,225000,3,1.75,Colony Homes,1024,3920,1978,36,220,,Sold,,,http://www.redfin.com/NV/Las-Vegas/6964-Mountain-Meadow-Ln-89147/home/29569077,GLVAR,2270225,N,Y,36.1032129,-115.244299
PAST SALE,,Condo/Co-op,9975 Peace Way #2025,Las Vegas,NV,89147,223000,2,2.0,,1190,,2003,,187,,,,,http://www.redfin.com/NV/Las-Vegas/9975-Peace-Way-89147/unit-2025/home/29045112,,,N,Y,36.1072722,-115.3076035
PAST SALE,March-8-2021,Single Family Residential,8758 Fountain Island Dr,Las Vegas,NV,89147,408000,5,3.0,Cottage Collection,2661,5663,1996,44,153,,Sold,,,http://www.redfin.com/NV/Las-Vegas/8758-Fountain-Island-Dr-89147/home/29554179,GLVAR,2236717,N,Y,36.1256672,-115.2823
PAST SALE,February-16-2021,Single Family Residential,7369 Coffeyville Ave,Las Vegas,NV,89147,295000,3,2.5,Spring Valley Cottages,1542,5227,1986,64,191,,Sold,,,http://www.redfin.com/NV/Las-Vegas/7369-Coffeyville-Ave-89147/home/29568730,GLVAR,2262336,N,Y,36.1049718,-115.2517848
PAST SALE,February-25-2021,Single Family Residential,4565 Cape Elizabeth St,Las Vegas,NV,89147,435000,4,3.0,Buffalo Ranch Phase 2,1911,6970,2012,55,228,72,Sold,,,http://www.redfin.com/NV/Las-Vegas/4565-Cape-Elizabeth-St-89147/home/44585195,GLVAR,2259078,N,Y,36.1060609,-115.2662324
PAST SALE,,Single Family Residential,7755 Beverly Hills Dr,Las Vegas,NV,89147,260000,3,2.0,,1248,6098,1991,,208,,,,,http://www.redfin.com/NV/Las-Vegas/7755-Beverly-Hills-Dr-89147/home/29565598,,,N,Y,36.1074758,-115.2599348
PAST SALE,April-6-2021,Single Family Residential,4555 Peardale Dr,Las Vegas,NV,89147,317500,3,2.5,Spring Valley,2140,6098,1973,15,148,,Sold,,,http://www.redfin.com/NV/Las-Vegas/4555-Peardale-Dr-89147/home/29567914,GLVAR,2264185,N,Y,36.1060728,-115.2475013
PAST SALE,,Townhouse,4465 Pineaire St,Las Vegas,NV,89147,160000,2,1.0,,854,3920,1977,,187,,,,,http://www.redfin.com/NV/Las-Vegas/4465-Pineaire-St-89147/home/29568094,,,N,Y,36.1077047,-115.2447587
PAST SALE,April-14-2021,Single Family Residential,8191 Buffalo Ranch Ave,Las Vegas,NV,89147,396000,4,3.0,Buffalo Ranch Phase 4,1911,5227,2013,7,207,77,Sold,,,http://www.redfin.com/NV/Las-Vegas/8191-Buffalo-Ranch-Ave-89147/home/52629263,GLVAR,2267871,N,Y,36.1052951,-115.2697284
PAST SALE,February-19-2021,Single Family Residential,4822 Van Carol Dr,Las Vegas,NV,89147,405000,4,2.75,Rancho Las Brisas Ria #4,2067,6098,1993,61,196,17,Sold,,,http://www.redfin.com/NV/Las-Vegas/4822-Van-Carol-Dr-89147/home/29561952,GLVAR,2263715,N,Y,36.1015568,-115.2761879
PAST SALE,February-1-2021,Single Family Residential,4757 Arial Ridge St,Las Vegas,NV,89147,364000,4,2.5,Conquistador Tompkins,2078,6098,2001,79,175,89,Sold,,,http://www.redfin.com/NV/Las-Vegas/4757-Arial-Ridge-St-89147/home/29867707,GLVAR,2249555,N,Y,36.102849,-115.3128584
PAST SALE,February-19-2021,Single Family Residential,3571 Hammock St,Las Vegas,NV,89147,280000,3,2.75,Cimarron Spgs,1609,2178,2005,61,174,172,Sold,,,http://www.redfin.com/NV/Las-Vegas/3571-Hammock-St-89147/home/29182067,GLVAR,2261235,N,Y,36.1243857,-115.2696127
PAST SALE,March-24-2021,Single Family Residential,3558 Pinnate Dr,Las Vegas,NV,89147,339900,4,2.0,Cimarron Spgs,1580,2614,1999,28,215,152,Sold,,,http://www.redfin.com/NV/Las-Vegas/3558-Pinnate-Dr-89147/home/29549514,GLVAR,2271140,N,Y,36.1243768,-115.2655841
PAST SALE,April-16-2021,Single Family Residential,3590 Pinnate Dr,Las Vegas,NV,89147,385000,4,4.0,Cimarron Spgs,2540,3485,2004,5,152,172,Sold,,,http://www.redfin.com/NV/Las-Vegas/3590-Pinnate-Dr-89147/home/29549796,GLVAR,2273994,N,Y,36.1237284,-115.2658156
PAST SALE,,Townhouse,4342 Pineaire St,Las Vegas,NV,89147,200000,3,2.0,,1024,3920,1978,,195,,,,,http://www.redfin.com/NV/Las-Vegas/4342-Pineaire-St-89147/home/29567622,,,N,Y,36.1099819,-115.2442597
PAST SALE,March-22-2021,Single Family Residential,6946 Westbrook Ave,Las Vegas,NV,89147,289000,3,2.0,Spring Valley,1477,6970,1972,30,196,,Sold,,,http://www.redfin.com/NV/Las-Vegas/6946-Westbrook-Ave-89147/home/29567255,GLVAR,2251654,N,Y,36.1113126,-115.2439124
PAST SALE,March-19-2021,Single Family Residential,6946 Westpark Ct,Las Vegas,NV,89147,242000,4,2.0,Spring Valley,1689,6970,1972,33,143,,Sold,,,http://www.redfin.com/NV/Las-Vegas/6946-Westpark-Ct-89147/home/29567227,GLVAR,2261282,N,Y,36.1120534,-115.2438892
PAST SALE,March-25-2021,Townhouse,7048 Delwood St,Las Vegas,NV,89147,218000,3,1.75,Colony Homes,1024,3920,1978,27,213,,Sold,,,http://www.redfin.com/NV/Las-Vegas/7048-Delwood-St-89147/home/29567570,GLVAR,2261571,N,Y,36.1097294,-115.2461815
PAST SALE,January-28-2021,Townhouse,9050 Tropicana Ave #1143,Las Vegas,NV,89147,259900,2,2.5,Travina 2-Phase 2,1466,6392,2008,83,177,245,Sold,,,http://www.redfin.com/NV/Las-Vegas/9050-W-Tropicana-Ave-89147/unit-1143/home/29487530,GLVAR,2253526,N,Y,36.1006075,-115.2899047
